Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD1200425,2025-12-19 06:31,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV019,MoMo,KH498,Hà Giang
HD1200426,2025-12-21 12:08,Khẩu trang y tế hộp 50 cái,SP090,4,37000,148000,NV010,Chuyển khoản,,Sóc Trăng
HD1200427,2025-12-05 04:22,Nước rửa tay Lifebuoy,SP036,6,25000,150000,NV042,MoMo,KH265,Hải Phòng
HD1200428,2025-12-02 06:01,Dao kéo nhà bếp,SP071,1,28000,28000,NV025,Chuyển khoản,,Cao Bằng
HD1200429,2025-12-18 16:14,Thùng rác nhựa 10L,SP055,4,45000,180000,NV002,Tiền mặt,KH938,Tiền Giang
HD1200430,2025-12-22 10:48,Pin tiểu Panasonic (2 viên),SP060,3,18000,54000,NV007,MoMo,KH531,Bạc Liêu
HD1200431,2025-12-04 18:13,Bánh mì sandwich Tường An,SP047,2,23000,46000,NV004,Tiền mặt,KH467,Quảng Ninh
HD1200432,2025-12-15 20:35,USB 32GB Kingston,SP076,8,110000,880000,NV020,ZaloPay,KH199,An Giang
HD1200433,2025-12-15 15:01,Bình nước giữ nhiệt 500ml,SP072,6,65000,390000,NV005,ZaloPay,KH184,Đắk Lắk
HD1200434,2025-12-02 04:12,Bột giặt Omo 400g,SP039,6,18000,108000,NV035,MoMo,,Vĩnh Phúc
HD1200435,2025-12-14 00:01,Băng keo trong 5cm,SP062,5,10000,50000,NV029,Chuyển khoản,KH399,Kon Tum
HD1200436,2025-12-03 23:18,Bìa nhựa 2 mặt,SP067,6,8000,48000,NV002,MoMo,,Bà Rịa - Vũng Tàu
HD1200437,2025-12-05 19:19,Chổi quét bụi mini,SP054,6,21000,126000,NV025,Chuyển khoản,KH549,Thanh Hóa
HD1200438,2025-12-09 13:20,Dầu ăn Tường An 1L,SP044,3,59000,177000,NV001,Thẻ,KH323,Thừa Thiên Huế
HD1200439,2025-12-19 04:09,Bộ dao cạo râu Gillette,SP095,2,33000,66000,NV007,Thẻ,KH873,Cao Bằng
HD1200440,2025-12-01 20:56,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV017,MoMo,KH797,Đắk Nông
HD1200441,2025-12-25 05:06,Bánh quy Cosy Marie,SP013,10,15000,150000,NV007,ZaloPay,KH250,An Giang
HD1200442,2025-12-16 17:16,Bìa còng A4,SP081,3,22000,66000,NV037,Thẻ,KH108,Lạng Sơn
HD1200443,2025-12-13 01:02,Kẹo cao su Doublemint,SP015,1,6000,6000,NV040,Tiền mặt,KH164,Ninh Thuận
HD1200444,2025-12-19 13:07,Sting dâu 330ml,SP023,9,10000,90000,NV010,Chuyển khoản,KH040,Kiên Giang
HD1200445,2025-12-24 04:54,Giấy in A4 Double A,SP085,6,68000,408000,NV011,MoMo,KH034,Cà Mau
HD1200446,2025-12-09 16:16,Khay đựng hồ sơ,SP079,8,18000,144000,NV013,ZaloPay,KH623,Bình Dương
HD1200447,2025-12-10 06:32,Giấy vệ sinh Bless You 10 cuộn,SP031,8,48000,384000,NV002,Tiền mặt,,Thái Nguyên
HD1200448,2025-12-03 22:13,Cafe G7 3in1,SP027,9,16000,144000,NV019,Thẻ,KH286,Hải Dương
HD1200449,2025-12-24 08:05,Sáp thơm phòng,SP093,5,20000,100000,NV044,Tiền mặt,KH938,Quảng Ngãi
HD1200450,2025-12-07 17:15,Bánh tráng cuốn mè,SP050,3,17000,51000,NV021,ZaloPay,,Đắk Nông
HD1200451,2025-12-02 18:08,Dụng cụ cắt móng tay,SP094,8,17000,136000,NV009,MoMo,KH940,Quảng Nam
HD1200452,2025-12-13 00:08,Cafe lon Highlands,SP026,10,18000,180000,NV017,MoMo,KH664,Cà Mau
HD1200453,2025-12-24 05:31,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV023,Thẻ,KH345,Quảng Ninh
HD1200454,2025-12-13 11:53,Sữa đặc Ông Thọ,SP010,7,25000,175000,NV038,MoMo,KH417,TP Hồ Chí Minh
HD1200455,2025-12-04 09:46,Máy tính Casio FX-580,SP087,10,720000,7200000,NV011,ZaloPay,KH861,Quảng Ngãi
HD1200456,2025-12-11 01:58,Cáp sạc Type-C,SP077,4,30000,120000,NV023,Thẻ,,Thừa Thiên Huế
HD1200457,2025-12-14 09:32,Bật lửa gas mini,SP056,8,6000,48000,NV020,ZaloPay,KH602,Đồng Tháp
HD1200458,2025-12-24 23:33,Chổi lau nhà 360 độ,SP096,10,99000,990000,NV007,ZaloPay,KH777,Vĩnh Long
HD1200459,2025-12-26 02:51,Kẹp bướm 32mm,SP084,2,5000,10000,NV034,Thẻ,,Long An
HD1200460,2025-12-11 18:54,Sữa tươi Vinamilk không đường 180ml,SP008,3,6500,19500,NV045,Tiền mặt,,Sóc Trăng
HD1200461,2025-12-23 22:06,Bánh Pía Sóc Trăng mini,SP051,8,15000,120000,NV049,Thẻ,KH439,Thanh Hóa
HD1200462,2025-12-03 12:09,Balo laptop chống sốc,SP074,7,140000,980000,NV001,Tiền mặt,KH905,Thanh Hóa
HD1200463,2025-12-14 20:24,Túi zipper đựng đồ,SP080,8,10000,80000,NV029,Chuyển khoản,KH372,Quảng Nam
HD1200464,2025-12-21 22:27,Ổ cắm điện 5 lỗ,SP057,8,35000,280000,NV005,Thẻ,KH296,Hà Giang
HD1200465,2025-12-05 00:32,Sữa chua uống Probi,SP009,1,7000,7000,NV049,Tiền mặt,KH395,Gia Lai
HD1200466,2025-12-22 23:09,Giấy note 3x3,SP070,5,3000,15000,NV040,Thẻ,KH783,Bắc Kạn
HD1200467,2025-12-28 07:35,Bánh gạo One One,SP014,7,10000,70000,NV048,Tiền mặt,KH180,Bạc Liêu
HD1200468,2025-12-01 22:09,Nước lau sàn Gift,SP037,5,31000,155000,NV026,ZaloPay,KH661,Lào Cai
HD1200469,2025-12-08 00:20,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV004,Tiền mặt,KH099,Bình Thuận
HD1200470,2025-12-08 06:16,Sữa tươi Vinamilk có đường 180ml,SP007,2,6500,13000,NV012,Chuyển khoản,KH495,Long An
HD1200471,2025-12-13 00:19,Sting dâu 330ml,SP023,4,10000,40000,NV044,Chuyển khoản,KH008,Bình Dương
HD1200472,2025-12-22 09:20,Bìa nhựa 2 mặt,SP067,5,8000,40000,NV033,Thẻ,,Quảng Nam
HD1200473,2025-12-28 05:52,Tương ớt Cholimex,SP098,5,12000,60000,NV005,Thẻ,KH879,Gia Lai
HD1200474,2025-12-12 03:58,Nước rửa tay Lifebuoy,SP036,9,25000,225000,NV022,MoMo,KH672,Bà Rịa - Vũng Tàu
HD1200475,2025-12-05 11:32,Bánh Chocopie Orion,SP012,9,38000,342000,NV016,ZaloPay,KH421,Đắk Nông
HD1200476,2025-12-18 23:03,Xà phòng Lifebuoy bánh,SP038,5,11000,55000,NV047,ZaloPay,KH438,Bến Tre
HD1200477,2025-12-21 04:39,Kẹo Alpenliebe,SP016,7,5000,35000,NV045,Thẻ,KH708,Khánh Hòa
HD1200478,2025-12-13 21:36,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV019,MoMo,,Đồng Tháp
HD1200479,2025-12-09 11:37,Giấy in A4 Double A,SP085,4,68000,272000,NV031,Thẻ,KH527,Quảng Trị
HD1200480,2025-12-04 23:35,Sữa đặc Ông Thọ,SP010,3,25000,75000,NV007,Chuyển khoản,,Bạc Liêu
HD1200481,2025-12-27 21:31,Bút bi Thiên Long,SP063,1,5000,5000,NV041,Thẻ,KH051,Hà Tĩnh
HD1200482,2025-12-08 02:30,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV033,Thẻ,,Quảng Ninh
HD1200483,2025-12-25 19:58,Gia vị nấu bún bò Huế,SP100,5,24000,120000,NV040,MoMo,KH939,Tiền Giang
HD1200484,2025-12-08 11:06,Nước ngọt Pepsi 390ml,SP021,2,9000,18000,NV030,Tiền mặt,KH546,Thanh Hóa
HD1200485,2025-12-05 09:57,Quạt mini USB,SP073,4,32000,128000,NV036,Thẻ,KH750,Bình Dương
HD1200486,2025-12-20 17:41,Nước mắm Nam Ngư 500ml,SP041,7,18000,126000,NV001,ZaloPay,KH028,Bình Phước
HD1200487,2025-12-09 18:20,Khăn giấy rút Pulppy,SP029,10,22000,220000,NV026,Chuyển khoản,KH695,Thanh Hóa
HD1200488,2025-12-05 00:33,Gôm Pentel,SP066,1,4000,4000,NV001,Chuyển khoản,,Đắk Lắk
HD1200489,2025-12-26 18:29,Dầu ăn Tường An 1L,SP044,5,59000,295000,NV041,Tiền mặt,KH131,Đồng Nai
HD1200490,2025-12-12 04:04,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV020,Tiền mặt,KH329,Đồng Tháp
HD1200491,2025-12-28 21:02,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV044,MoMo,KH019,Sóc Trăng
HD1200492,2025-12-26 17:45,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV002,MoMo,,Bình Thuận
HD1200493,2025-12-05 10:58,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV033,ZaloPay,KH169,Bình Định
HD1200494,2025-12-14 19:27,Bột giặt Omo 400g,SP039,8,18000,144000,NV034,Chuyển khoản,KH791,Yên Bái
HD1200495,2025-12-16 23:44,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV041,MoMo,KH335,Bạc Liêu
HD1200496,2025-12-03 06:57,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV005,Tiền mặt,KH883,Hậu Giang
HD1200497,2025-12-09 21:03,Muối i-ốt 500g,SP043,3,7000,21000,NV004,Tiền mặt,KH679,Cà Mau
HD1200498,2025-12-16 18:39,Sting dâu 330ml,SP023,8,10000,80000,NV005,Chuyển khoản,KH552,Cần Thơ
HD1200499,2025-12-27 07:55,Trà xanh không độ,SP019,7,10000,70000,NV003,Tiền mặt,KH884,Hà Tĩnh
HD1200500,2025-12-26 09:25,Chổi quét bụi mini,SP054,4,21000,84000,NV006,MoMo,KH344,Bắc Ninh
HD1200501,2025-12-23 17:38,USB 32GB Kingston,SP076,10,110000,1100000,NV030,MoMo,KH306,Bạc Liêu
HD1200502,2025-12-19 12:16,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV021,Thẻ,KH144,Bình Dương
HD1200503,2025-12-08 07:05,Dao kéo nhà bếp,SP071,7,28000,196000,NV049,MoMo,KH317,Quảng Trị
HD1200504,2025-12-28 15:03,Quạt mini USB,SP073,7,32000,224000,NV043,Tiền mặt,,TP Hồ Chí Minh
HD1200505,2025-12-03 22:26,Thùng rác nhựa 10L,SP055,8,45000,360000,NV032,MoMo,,Ninh Thuận
HD1200506,2025-12-25 05:02,Mì Hảo Hảo tôm chua cay,SP001,7,9000,63000,NV033,MoMo,KH903,Hải Dương
HD1200507,2025-12-10 07:22,Túi zipper đựng đồ,SP080,6,10000,60000,NV007,MoMo,KH792,Bình Dương
HD1200508,2025-12-14 11:22,Sữa tươi Vinamilk không đường 180ml,SP008,8,6500,52000,NV047,ZaloPay,KH241,Trà Vinh
HD1200509,2025-12-07 15:14,Gạo ST25 2kg,SP045,9,68000,612000,NV016,Chuyển khoản,,Phú Yên
HD1200510,2025-12-12 07:02,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV033,MoMo,,Phú Yên
HD1200511,2025-12-26 06:01,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV004,Tiền mặt,KH382,Khánh Hòa
HD1200512,2025-12-26 20:25,Balo laptop chống sốc,SP074,7,140000,980000,NV012,Chuyển khoản,KH860,Bình Thuận
HD1200513,2025-12-03 11:01,Ổ cắm điện 3 lỗ,SP088,6,30000,180000,NV015,Thẻ,KH009,Lai Châu
HD1200514,2025-12-22 15:11,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV039,Thẻ,KH730,Hải Phòng
HD1200515,2025-12-14 06:53,Ổ cắm điện 5 lỗ,SP057,8,35000,280000,NV031,ZaloPay,KH903,Lạng Sơn
HD1200516,2025-12-06 14:43,Nước lau sàn Gift,SP037,10,31000,310000,NV014,Tiền mặt,KH052,Thái Bình
HD1200517,2025-12-14 08:11,Bìa còng A4,SP081,7,22000,154000,NV048,Thẻ,KH445,An Giang
HD1200518,2025-12-07 09:01,Băng keo trong 5cm,SP062,8,10000,80000,NV009,Tiền mặt,,TP Hồ Chí Minh
HD1200519,2025-12-18 10:44,Khẩu trang y tế hộp 50 cái,SP090,10,37000,370000,NV049,ZaloPay,,Đà Nẵng
HD1200520,2025-12-05 01:04,Kẹo Alpenliebe,SP016,9,5000,45000,NV037,ZaloPay,KH114,Tuyên Quang
HD1200521,2025-12-28 04:25,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV017,Tiền mặt,KH695,Kiên Giang
HD1200522,2025-12-17 08:27,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV021,ZaloPay,KH780,Lào Cai
HD1200523,2025-12-27 02:35,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV008,MoMo,KH313,Bắc Ninh
HD1200524,2025-12-23 00:58,Kẹo Alpenliebe,SP016,4,5000,20000,NV026,ZaloPay,KH010,Sơn La
HD1200525,2025-12-15 14:37,Trà lipton túi lọc hộp 25 gói,SP052,9,42000,378000,NV037,ZaloPay,KH579,Sóc Trăng
HD1200526,2025-12-09 09:29,Tương ớt Cholimex,SP098,6,12000,72000,NV046,Thẻ,KH838,Cao Bằng
HD1200527,2025-12-08 15:26,Băng keo trong 5cm,SP062,2,10000,20000,NV048,Thẻ,KH520,Kiên Giang
HD1200528,2025-12-16 05:00,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV027,Tiền mặt,KH875,Quảng Ninh
HD1200529,2025-12-26 12:04,Kẹp giấy lớn,SP069,6,5000,30000,NV016,Thẻ,KH944,Cao Bằng
HD1200530,2025-12-25 10:33,Muối i-ốt 500g,SP043,8,7000,56000,NV026,ZaloPay,KH654,Quảng Trị
HD1200531,2025-12-25 20:17,Nước ngọt Pepsi 390ml,SP021,10,9000,90000,NV011,Chuyển khoản,KH415,Vĩnh Long
HD1200532,2025-12-26 04:42,Dao rọc giấy nhỏ,SP061,10,8000,80000,NV014,Thẻ,KH478,Thái Nguyên
HD1200533,2025-12-20 23:21,USB 32GB Kingston,SP076,1,110000,110000,NV037,ZaloPay,,Khánh Hòa
HD1200534,2025-12-16 04:57,Sữa rửa mặt Hazeline nghệ,SP034,5,34000,170000,NV001,Thẻ,KH850,Bình Định
HD1200535,2025-12-24 14:46,Sữa rửa mặt Hazeline nghệ,SP034,3,34000,102000,NV040,MoMo,KH814,Khánh Hòa
HD1200536,2025-12-05 17:16,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV008,Thẻ,KH266,Hậu Giang
HD1200537,2025-12-13 01:13,Cafe lon Highlands,SP026,10,18000,180000,NV030,Thẻ,KH369,An Giang
HD1200538,2025-12-13 11:51,Dầu gội Clear Men 170g,SP035,5,46000,230000,NV037,ZaloPay,KH081,Ninh Bình
HD1200539,2025-12-19 18:29,Nước xả Comfort,SP040,10,52000,520000,NV023,Tiền mặt,,Đà Nẵng
HD1200540,2025-12-26 16:15,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV005,Chuyển khoản,,Vĩnh Long
HD1200541,2025-12-08 02:16,Nước lau sàn Gift,SP037,10,31000,310000,NV015,ZaloPay,KH450,TP Hồ Chí Minh
HD1200542,2025-12-17 04:18,Thước kẻ 20cm,SP065,6,6000,36000,NV014,ZaloPay,,Lạng Sơn
HD1200543,2025-12-10 09:35,Trà lipton túi lọc hộp 25 gói,SP052,5,42000,210000,NV009,ZaloPay,KH001,Bà Rịa - Vũng Tàu
HD1200544,2025-12-04 08:13,Cafe Nescafe đen đá,SP028,5,17000,85000,NV040,Tiền mặt,KH076,Vĩnh Long
HD1200545,2025-12-24 23:00,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV007,Chuyển khoản,,Hòa Bình
HD1200546,2025-12-14 13:54,Cafe lon Highlands,SP026,10,18000,180000,NV018,Thẻ,KH505,Quảng Bình
HD1200547,2025-12-07 11:43,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV037,ZaloPay,KH370,Bình Phước
HD1200548,2025-12-01 10:21,Bút chì gỗ HB,SP068,6,7000,42000,NV048,Tiền mặt,KH052,Hậu Giang
HD1200549,2025-12-11 03:25,Trà sữa C2,SP025,6,9000,54000,NV045,ZaloPay,KH993,TP Hồ Chí Minh
HD1200550,2025-12-09 20:46,Cafe Nescafe đen đá,SP028,7,17000,119000,NV025,Chuyển khoản,KH210,Cần Thơ
HD1200551,2025-12-23 16:55,Kẹo Alpenliebe,SP016,3,5000,15000,NV005,Chuyển khoản,KH776,Hà Nội
HD1200552,2025-12-15 04:23,Nước rửa tay Lifebuoy,SP036,1,25000,25000,NV010,Thẻ,KH345,Ninh Bình
HD1200553,2025-12-22 16:50,Bánh tráng Tân Nhiên,SP004,10,12000,120000,NV013,Tiền mặt,KH194,Lâm Đồng
HD1200554,2025-12-04 15:10,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV020,Thẻ,KH531,Hòa Bình
HD1200555,2025-12-08 05:43,Cáp sạc Type-C,SP077,2,30000,60000,NV015,Thẻ,KH878,Thái Bình
HD1200556,2025-12-23 13:30,Bìa nhựa 2 mặt,SP067,2,8000,16000,NV029,Tiền mặt,KH659,Bắc Giang
HD1200557,2025-12-23 17:51,Thùng rác nhựa 10L,SP055,4,45000,180000,NV039,Chuyển khoản,KH868,Vĩnh Long
HD1200558,2025-12-16 00:05,Sữa tươi Vinamilk có đường 180ml,SP007,6,6500,39000,NV018,ZaloPay,KH902,Quảng Trị
HD1200559,2025-12-14 14:15,Ổ cứng SSD 240GB,SP075,6,620000,3720000,NV024,MoMo,KH657,Lạng Sơn
HD1200560,2025-12-23 14:53,Cáp sạc Type-C,SP077,1,30000,30000,NV020,Thẻ,,Thanh Hóa
HD1200561,2025-12-23 10:30,Snack Lay’s vị khoai tây,SP005,8,12000,96000,NV029,MoMo,KH732,Hòa Bình
HD1200562,2025-12-16 10:27,Bộ dao cạo râu Gillette,SP095,7,33000,231000,NV035,Chuyển khoản,KH973,Quảng Trị
HD1200563,2025-12-02 08:56,Kẹp bướm 32mm,SP084,6,5000,30000,NV029,ZaloPay,KH157,Lào Cai
HD1200564,2025-12-06 05:04,File còng 4cm,SP082,8,26000,208000,NV038,Tiền mặt,KH229,Ninh Bình
HD1200565,2025-12-26 21:11,Bánh gạo One One,SP014,3,10000,30000,NV036,Chuyển khoản,KH599,Yên Bái
HD1200566,2025-12-09 09:38,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV032,Thẻ,KH712,Bắc Kạn
HD1200567,2025-12-02 23:22,Bột nêm Knorr 400g,SP097,4,35000,140000,NV027,Tiền mặt,KH603,Bình Thuận
HD1200568,2025-12-16 23:39,Gôm Pentel,SP066,3,4000,12000,NV025,MoMo,,TP Hồ Chí Minh
HD1200569,2025-12-26 04:30,Snack Lay’s vị khoai tây,SP005,4,12000,48000,NV045,MoMo,KH376,Bắc Ninh
HD1200570,2025-12-02 22:23,Gôm Pentel,SP066,2,4000,8000,NV023,Tiền mặt,KH209,Bắc Kạn
HD1200571,2025-12-18 21:31,Pin tiểu Panasonic (2 viên),SP060,1,18000,18000,NV028,ZaloPay,KH916,Đà Nẵng
HD1200572,2025-12-12 17:56,Kem đánh răng P/S 100g,SP033,5,21000,105000,NV017,Tiền mặt,KH350,Hà Nam
HD1200573,2025-12-27 20:04,Giấy decal in A4,SP086,5,19000,95000,NV032,Chuyển khoản,KH018,Cà Mau
HD1200574,2025-12-11 19:32,Gôm Pentel,SP066,8,4000,32000,NV034,Chuyển khoản,,Nghệ An
HD1200575,2025-12-04 05:49,Bật lửa gas mini,SP056,4,6000,24000,NV015,ZaloPay,KH017,Kiên Giang
HD1200576,2025-12-13 10:03,Snack Oishi tôm cay,SP006,10,10000,100000,NV015,Tiền mặt,KH380,Ninh Bình
HD1200577,2025-12-20 02:43,Nước suối Aquafina 500ml,SP017,1,7000,7000,NV030,MoMo,KH125,Cao Bằng
HD1200578,2025-12-23 06:48,Kẹp giấy lớn,SP069,6,5000,30000,NV045,Chuyển khoản,KH966,Hải Phòng
HD1200579,2025-12-21 05:41,Bìa lá A4,SP083,8,12000,96000,NV044,Chuyển khoản,,Hà Tĩnh
HD1200580,2025-12-16 16:03,Miếng lót chuột nhỏ,SP078,4,12000,48000,NV044,Thẻ,KH695,Lào Cai
HD1200581,2025-12-24 07:30,Miếng dán cường lực điện thoại,SP059,6,15000,90000,NV017,Tiền mặt,KH424,Hà Giang
HD1200582,2025-12-01 02:51,Bìa lá A4,SP083,9,12000,108000,NV020,Tiền mặt,KH806,Quảng Bình
HD1200583,2025-12-26 20:03,Dao kéo nhà bếp,SP071,1,28000,28000,NV022,MoMo,,Vĩnh Phúc
HD1200584,2025-12-13 16:09,Bánh tráng cuốn mè,SP050,10,17000,170000,NV025,ZaloPay,KH814,Đắk Lắk
HD1200585,2025-12-08 00:07,Máy tính Casio FX-580,SP087,3,720000,2160000,NV007,MoMo,KH760,Cao Bằng
HD1200586,2025-12-26 12:56,Máy tính Casio FX-580,SP087,5,720000,3600000,NV041,Tiền mặt,,Bà Rịa - Vũng Tàu
HD1200587,2025-12-26 16:23,Gạo ST25 2kg,SP045,4,68000,272000,NV025,ZaloPay,KH843,Cà Mau
HD1200588,2025-12-08 00:16,Cáp sạc Type-C,SP077,3,30000,90000,NV030,Chuyển khoản,KH512,Hải Dương
HD1200589,2025-12-27 01:21,Kẹo cao su Doublemint,SP015,5,6000,30000,NV037,MoMo,KH245,Quảng Ninh
HD1200590,2025-12-18 23:38,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV035,Thẻ,,TP Hồ Chí Minh
HD1200591,2025-12-01 14:56,Bìa lá A4,SP083,9,12000,108000,NV037,ZaloPay,KH681,Bạc Liêu
HD1200592,2025-12-12 03:02,Sữa đặc Ông Thọ,SP010,5,25000,125000,NV009,ZaloPay,KH651,Vĩnh Phúc
HD1200593,2025-12-05 11:27,Bìa lá A4,SP083,1,12000,12000,NV021,Chuyển khoản,KH718,Bắc Kạn
HD1200594,2025-12-04 05:50,Nước ép cam Twister,SP020,6,11000,66000,NV043,ZaloPay,KH885,Trà Vinh
HD1200595,2025-12-02 08:31,Balo laptop chống sốc,SP074,10,140000,1400000,NV022,Chuyển khoản,,Trà Vinh
HD1200596,2025-12-13 19:47,Bút chì gỗ HB,SP068,5,7000,35000,NV039,Tiền mặt,KH758,Đà Nẵng
HD1200597,2025-12-02 00:10,Thước kẻ 20cm,SP065,5,6000,30000,NV043,ZaloPay,,Hải Dương
HD1200598,2025-12-10 09:40,Kẹo Alpenliebe,SP016,6,5000,30000,NV010,Thẻ,KH080,Bà Rịa - Vũng Tàu
HD1200599,2025-12-10 09:54,Miếng lót chuột nhỏ,SP078,3,12000,36000,NV002,Chuyển khoản,KH788,Hòa Bình
HD1200600,2025-12-21 17:13,Kẹo cao su Doublemint,SP015,2,6000,12000,NV022,MoMo,KH320,Sóc Trăng
HD1200601,2025-12-18 12:32,Sting dâu 330ml,SP023,1,10000,10000,NV043,ZaloPay,KH512,Lào Cai
HD1200602,2025-12-14 06:11,File còng 4cm,SP082,4,26000,104000,NV006,MoMo,KH379,Hải Phòng
HD1200603,2025-12-03 06:25,Cafe Nescafe đen đá,SP028,3,17000,51000,NV033,ZaloPay,KH771,Phú Thọ
HD1200604,2025-12-10 21:54,Khay đựng hồ sơ,SP079,1,18000,18000,NV010,Tiền mặt,KH248,Bình Dương
HD1200605,2025-12-03 01:34,Bánh tráng Tân Nhiên,SP004,2,12000,24000,NV045,MoMo,KH518,Thừa Thiên Huế
HD1200606,2025-12-16 11:30,Kẹo cao su Doublemint,SP015,10,6000,60000,NV022,ZaloPay,KH713,Điện Biên
HD1200607,2025-12-22 03:17,Nước rửa tay Lifebuoy,SP036,10,25000,250000,NV013,Chuyển khoản,,Bắc Giang
HD1200608,2025-12-13 08:47,Sting dâu 330ml,SP023,3,10000,30000,NV012,Chuyển khoản,KH308,Thái Nguyên
HD1200609,2025-12-12 12:51,Dầu ăn Tường An 1L,SP044,8,59000,472000,NV032,ZaloPay,KH012,Tiền Giang
HD1200610,2025-12-28 11:29,Sữa tươi Vinamilk có đường 180ml,SP007,5,6500,32500,NV008,Thẻ,KH362,Bắc Ninh
HD1200611,2025-12-08 12:51,Cafe lon Highlands,SP026,9,18000,162000,NV027,Tiền mặt,KH670,Điện Biên
HD1200612,2025-12-19 16:16,Nước suối Aquafina 500ml,SP017,6,7000,42000,NV016,Tiền mặt,KH332,Quảng Ngãi
HD1200613,2025-12-01 08:38,Bánh Chocopie Orion,SP012,1,38000,38000,NV036,MoMo,KH554,Hà Giang
HD1200614,2025-12-02 12:06,Trà xanh không độ,SP019,4,10000,40000,NV036,Tiền mặt,KH109,Cao Bằng
HD1200615,2025-12-15 02:42,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV040,Thẻ,KH946,Cà Mau
HD1200616,2025-12-28 03:50,Bánh Pía Sóc Trăng mini,SP051,7,15000,105000,NV034,Thẻ,KH822,Lào Cai
HD1200617,2025-12-09 07:35,Dao rọc giấy nhỏ,SP061,9,8000,72000,NV035,MoMo,KH575,Thừa Thiên Huế
HD1200618,2025-12-09 06:26,Mì Omachi xốt spaghetti,SP002,5,11000,55000,NV028,Tiền mặt,KH709,Thái Bình
HD1200619,2025-12-07 08:54,Bút chì gỗ HB,SP068,1,7000,7000,NV026,Thẻ,,Quảng Trị
HD1200620,2025-12-24 07:11,Bật lửa gas mini,SP056,9,6000,54000,NV040,Thẻ,KH251,Yên Bái
HD1200621,2025-12-23 17:29,Tương ớt Cholimex,SP098,4,12000,48000,NV028,MoMo,KH590,Hải Phòng
HD1200622,2025-12-27 17:57,Bình nước giữ nhiệt 500ml,SP072,1,65000,65000,NV022,ZaloPay,KH420,Quảng Trị
HD1200623,2025-12-04 12:16,Kem đánh răng P/S 100g,SP033,10,21000,210000,NV009,MoMo,,Thừa Thiên Huế
HD1200624,2025-12-11 14:03,Coca-Cola lon 330ml,SP022,5,9000,45000,NV046,Tiền mặt,KH472,Vĩnh Long
HD1200625,2025-12-17 14:29,Dụng cụ cắt móng tay,SP094,7,17000,119000,NV033,Chuyển khoản,,Quảng Ninh
HD1200626,2025-12-25 04:04,Kẹo cao su Doublemint,SP015,6,6000,36000,NV045,ZaloPay,,Lào Cai
HD1200627,2025-12-02 14:32,Sữa đậu nành Fami,SP011,10,6000,60000,NV029,ZaloPay,,Sóc Trăng
HD1200628,2025-12-04 17:48,Nước xả Comfort,SP040,4,52000,208000,NV032,Chuyển khoản,KH979,Thái Nguyên
HD1200629,2025-12-15 11:53,Khay đựng hồ sơ,SP079,10,18000,180000,NV019,MoMo,,Lạng Sơn
HD1200630,2025-12-13 18:27,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV003,ZaloPay,,Hà Nam
HD1200631,2025-12-28 04:32,Tương cà Heinz,SP099,9,17000,153000,NV044,Thẻ,KH595,Bắc Giang
HD1200632,2025-12-04 07:27,Bút bi Thiên Long,SP063,6,5000,30000,NV014,Chuyển khoản,,Bà Rịa - Vũng Tàu
HD1200633,2025-12-28 22:19,Bút bi Thiên Long,SP063,3,5000,15000,NV010,ZaloPay,KH116,Gia Lai
HD1200634,2025-12-09 02:28,Nước xả Comfort,SP040,1,52000,52000,NV004,MoMo,KH306,Đắk Nông
HD1200635,2025-12-05 00:31,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV039,Tiền mặt,,Tây Ninh
