Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0500425,2025-05-28 07:07,Bàn chải P/S,SP032,6,15000,90000,NV040,MoMo,,Cao Bằng
HD0500426,2025-05-08 23:34,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV050,MoMo,KH882,Bình Phước
HD0500427,2025-05-01 03:37,Ổ cứng SSD 240GB,SP075,3,620000,1860000,NV032,Thẻ,KH535,Vĩnh Long
HD0500428,2025-05-07 08:26,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV015,MoMo,,Bình Định
HD0500429,2025-05-03 16:53,Bánh quy AFC,SP049,4,16000,64000,NV010,Thẻ,KH300,Hà Giang
HD0500430,2025-05-24 14:08,Nước rửa tay Lifebuoy,SP036,9,25000,225000,NV014,Thẻ,KH002,Tuyên Quang
HD0500431,2025-05-11 07:16,Bánh mì sandwich Tường An,SP047,8,23000,184000,NV023,MoMo,KH083,Quảng Bình
HD0500432,2025-05-09 18:27,Gôm Pentel,SP066,3,4000,12000,NV010,Tiền mặt,KH016,Cà Mau
HD0500433,2025-05-21 16:10,Bìa lá A4,SP083,1,12000,12000,NV040,Thẻ,KH445,Đà Nẵng
HD0500434,2025-05-08 05:27,Máy tính Casio FX-580,SP087,6,720000,4320000,NV046,Tiền mặt,KH092,Hà Tĩnh
HD0500435,2025-05-07 17:02,Thùng rác nhựa 10L,SP055,8,45000,360000,NV045,Chuyển khoản,KH123,Quảng Nam
HD0500436,2025-05-13 10:46,Tai nghe nhét tai giá rẻ,SP058,4,35000,140000,NV001,ZaloPay,KH297,Quảng Ngãi
HD0500437,2025-05-05 22:56,Sữa chua uống Probi,SP009,10,7000,70000,NV036,ZaloPay,KH463,An Giang
HD0500438,2025-05-04 14:41,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV010,MoMo,KH646,Quảng Ngãi
HD0500439,2025-05-12 01:09,Nước lau sàn Gift,SP037,9,31000,279000,NV023,Thẻ,KH445,Quảng Ngãi
HD0500440,2025-05-09 12:57,USB 32GB Kingston,SP076,8,110000,880000,NV021,MoMo,KH459,Đồng Nai
HD0500441,2025-05-04 09:13,Khăn giấy rút Pulppy,SP029,4,22000,88000,NV046,Chuyển khoản,KH890,Quảng Trị
HD0500442,2025-05-16 10:26,Sữa đặc Ông Thọ,SP010,2,25000,50000,NV023,Thẻ,KH365,Tây Ninh
HD0500443,2025-05-10 10:15,Đường Biên Hòa 1kg,SP042,5,25000,125000,NV013,MoMo,KH378,Bình Dương
HD0500444,2025-05-23 02:55,Nước suối Lavie 500ml,SP018,2,7000,14000,NV028,MoMo,KH803,Quảng Trị
HD0500445,2025-05-12 19:07,Bánh quy Cosy Marie,SP013,7,15000,105000,NV008,Tiền mặt,KH521,Lạng Sơn
HD0500446,2025-05-14 21:10,Dao kéo nhà bếp,SP071,9,28000,252000,NV036,MoMo,KH994,Quảng Ninh
HD0500447,2025-05-09 11:53,Thước kẻ 20cm,SP065,3,6000,18000,NV012,Thẻ,KH355,Kon Tum
HD0500448,2025-05-15 02:48,Bánh Chocopie Orion,SP012,3,38000,114000,NV039,Tiền mặt,KH046,Quảng Ninh
HD0500449,2025-05-27 13:00,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV048,ZaloPay,KH922,Bình Định
HD0500450,2025-05-09 07:47,Nước ngọt Pepsi 390ml,SP021,3,9000,27000,NV029,Thẻ,,Ninh Thuận
HD0500451,2025-05-23 01:38,Sữa tươi Vinamilk có đường 180ml,SP007,5,6500,32500,NV007,Chuyển khoản,KH627,Thừa Thiên Huế
HD0500452,2025-05-01 14:45,Nước mắm Nam Ngư 500ml,SP041,6,18000,108000,NV019,Tiền mặt,KH296,Thanh Hóa
HD0500453,2025-05-01 03:17,Sữa rửa mặt Hazeline nghệ,SP034,3,34000,102000,NV025,Thẻ,KH611,Kon Tum
HD0500454,2025-05-27 09:56,Quạt mini USB,SP073,10,32000,320000,NV034,ZaloPay,KH604,Quảng Bình
HD0500455,2025-05-24 01:17,Khăn giấy ướt Bobby,SP030,8,22000,176000,NV019,Thẻ,KH359,Thái Nguyên
HD0500456,2025-05-11 09:57,USB 32GB Kingston,SP076,4,110000,440000,NV014,Thẻ,KH665,Bà Rịa - Vũng Tàu
HD0500457,2025-05-05 07:37,Kẹo Alpenliebe,SP016,6,5000,30000,NV019,Chuyển khoản,KH189,Đắk Nông
HD0500458,2025-05-22 07:44,Bánh Chocopie Orion,SP012,1,38000,38000,NV019,Thẻ,,Gia Lai
HD0500459,2025-05-09 20:42,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV027,ZaloPay,KH361,Bến Tre
HD0500460,2025-05-06 09:38,Bánh Pía Sóc Trăng mini,SP051,8,15000,120000,NV008,ZaloPay,KH649,Vĩnh Phúc
HD0500461,2025-05-24 04:38,Trứng gà CP hộp 10 quả,SP046,4,33000,132000,NV015,Thẻ,KH359,Hà Tĩnh
HD0500462,2025-05-02 07:46,Dao rọc giấy nhỏ,SP061,8,8000,64000,NV003,Thẻ,,Nam Định
HD0500463,2025-05-21 08:22,Gôm Pentel,SP066,6,4000,24000,NV003,Thẻ,KH406,Hà Nội
HD0500464,2025-05-02 15:52,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV014,MoMo,,Bắc Giang
HD0500465,2025-05-05 20:06,Túi zipper đựng đồ,SP080,7,10000,70000,NV035,Thẻ,KH248,Bình Phước
HD0500466,2025-05-09 20:59,Kẹo Alpenliebe,SP016,7,5000,35000,NV050,Thẻ,KH638,Thanh Hóa
HD0500467,2025-05-25 02:46,Cafe Nescafe đen đá,SP028,6,17000,102000,NV036,Chuyển khoản,KH077,Hải Dương
HD0500468,2025-05-06 01:14,Kẹo cao su Doublemint,SP015,1,6000,6000,NV010,Chuyển khoản,KH378,Cần Thơ
HD0500469,2025-05-26 09:29,Bật lửa gas mini,SP056,8,6000,48000,NV013,Chuyển khoản,KH098,Cao Bằng
HD0500470,2025-05-09 02:47,Cafe Nescafe đen đá,SP028,1,17000,17000,NV025,Chuyển khoản,,Đồng Tháp
HD0500471,2025-05-22 20:35,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV027,Tiền mặt,,Nam Định
HD0500472,2025-05-16 04:53,Nước ngọt Pepsi 390ml,SP021,2,9000,18000,NV022,Chuyển khoản,,Ninh Thuận
HD0500473,2025-05-02 07:02,Bánh tráng cuốn mè,SP050,7,17000,119000,NV019,Tiền mặt,,Quảng Trị
HD0500474,2025-05-20 00:22,Nước lau sàn Gift,SP037,9,31000,279000,NV016,Tiền mặt,KH937,Kon Tum
HD0500475,2025-05-24 08:12,Cafe lon Highlands,SP026,7,18000,126000,NV032,ZaloPay,KH492,Lào Cai
HD0500476,2025-05-28 01:47,Kẹp giấy lớn,SP069,4,5000,20000,NV041,Chuyển khoản,KH980,Hòa Bình
HD0500477,2025-05-20 10:28,Tập vở 200 trang,SP064,4,14000,56000,NV017,MoMo,KH644,Khánh Hòa
HD0500478,2025-05-03 20:16,Cafe lon Highlands,SP026,6,18000,108000,NV006,Tiền mặt,KH829,Bình Dương
HD0500479,2025-05-14 06:14,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV046,Chuyển khoản,KH506,Quảng Bình
HD0500480,2025-05-16 01:52,Pin tiểu Panasonic (2 viên),SP060,2,18000,36000,NV045,Chuyển khoản,KH872,Nghệ An
HD0500481,2025-05-26 00:08,Cafe Nescafe đen đá,SP028,10,17000,170000,NV029,ZaloPay,,Kiên Giang
HD0500482,2025-05-09 16:56,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV003,Tiền mặt,KH943,Bến Tre
HD0500483,2025-05-19 05:34,Cáp sạc Type-C,SP077,2,30000,60000,NV044,MoMo,KH987,Đà Nẵng
HD0500484,2025-05-16 07:29,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV046,Chuyển khoản,,Hà Tĩnh
HD0500485,2025-05-10 03:34,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV019,MoMo,KH374,Quảng Bình
HD0500486,2025-05-20 11:29,Trà xanh không độ,SP019,10,10000,100000,NV049,Thẻ,KH156,Điện Biên
HD0500487,2025-05-15 19:02,Giấy decal in A4,SP086,2,19000,38000,NV034,Thẻ,KH926,Trà Vinh
HD0500488,2025-05-20 22:31,Dao kéo nhà bếp,SP071,7,28000,196000,NV017,MoMo,KH048,Bắc Ninh
HD0500489,2025-05-25 01:07,Dao kéo nhà bếp,SP071,3,28000,84000,NV049,Chuyển khoản,KH140,Tuyên Quang
HD0500490,2025-05-25 02:29,Bình nước giữ nhiệt 500ml,SP072,4,65000,260000,NV031,Chuyển khoản,KH380,Bắc Ninh
HD0500491,2025-05-12 23:16,Khẩu trang y tế hộp 50 cái,SP090,6,37000,222000,NV008,Thẻ,KH840,Bình Phước
HD0500492,2025-05-17 11:10,Redbull Thái Lan 250ml,SP024,7,12000,84000,NV002,Thẻ,KH294,Nghệ An
HD0500493,2025-05-06 06:08,Nước ngọt Pepsi 390ml,SP021,4,9000,36000,NV032,Tiền mặt,KH899,Cà Mau
HD0500494,2025-05-22 00:09,Bao cao su OK hộp 3 cái,SP091,6,27000,162000,NV049,Tiền mặt,KH578,Nam Định
HD0500495,2025-05-24 15:48,Nước xịt phòng hương lavender,SP092,10,42000,420000,NV025,Tiền mặt,KH240,Quảng Ninh
HD0500496,2025-05-24 16:41,Sữa tươi Vinamilk có đường 180ml,SP007,4,6500,26000,NV001,Thẻ,,Bình Định
HD0500497,2025-05-07 21:10,Nước mắm Nam Ngư 500ml,SP041,10,18000,180000,NV046,ZaloPay,KH491,Bình Định
HD0500498,2025-05-20 09:07,Nến thơm mini,SP053,1,25000,25000,NV019,ZaloPay,KH190,Hậu Giang
HD0500499,2025-05-13 22:16,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV005,MoMo,KH808,Lai Châu
HD0500500,2025-05-22 02:26,File còng 4cm,SP082,4,26000,104000,NV040,Tiền mặt,KH217,Long An
HD0500501,2025-05-16 02:12,Giấy decal in A4,SP086,1,19000,19000,NV005,Chuyển khoản,KH392,Bình Định
HD0500502,2025-05-07 18:56,Sữa tươi Vinamilk không đường 180ml,SP008,6,6500,39000,NV044,ZaloPay,KH076,Cần Thơ
HD0500503,2025-05-04 10:24,Cafe Nescafe đen đá,SP028,9,17000,153000,NV016,Thẻ,,TP Hồ Chí Minh
HD0500504,2025-05-13 03:19,Bật lửa gas mini,SP056,5,6000,30000,NV038,Thẻ,KH098,Bắc Kạn
HD0500505,2025-05-16 01:10,Giấy vệ sinh Bless You 10 cuộn,SP031,7,48000,336000,NV024,Chuyển khoản,,Hưng Yên
HD0500506,2025-05-13 03:00,File còng 4cm,SP082,2,26000,52000,NV037,MoMo,KH364,Bình Định
HD0500507,2025-05-09 07:42,Bật lửa gas mini,SP056,6,6000,36000,NV020,Tiền mặt,KH001,Bà Rịa - Vũng Tàu
HD0500508,2025-05-11 17:29,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV008,Thẻ,KH506,Tây Ninh
HD0500509,2025-05-01 21:28,Bìa lá A4,SP083,5,12000,60000,NV016,Tiền mặt,KH401,Bà Rịa - Vũng Tàu
HD0500510,2025-05-18 17:57,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV037,ZaloPay,,Bà Rịa - Vũng Tàu
HD0500511,2025-05-24 03:10,Bánh tráng cuốn mè,SP050,6,17000,102000,NV050,ZaloPay,KH990,Quảng Nam
HD0500512,2025-05-16 13:24,Khẩu trang y tế hộp 50 cái,SP090,1,37000,37000,NV009,Chuyển khoản,KH986,Thái Bình
HD0500513,2025-05-25 08:17,Muối i-ốt 500g,SP043,4,7000,28000,NV006,MoMo,,Bình Phước
HD0500514,2025-05-21 04:07,Pin tiểu Panasonic (2 viên),SP060,4,18000,72000,NV049,Thẻ,KH651,Lai Châu
HD0500515,2025-05-28 17:52,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV028,Tiền mặt,KH151,Yên Bái
HD0500516,2025-05-09 18:42,Trà sữa C2,SP025,6,9000,54000,NV020,Tiền mặt,KH799,Bạc Liêu
HD0500517,2025-05-05 15:33,Bìa lá A4,SP083,10,12000,120000,NV042,ZaloPay,KH590,Thanh Hóa
HD0500518,2025-05-17 01:28,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV037,MoMo,,Bến Tre
HD0500519,2025-05-27 19:30,Mì Hảo Hảo tôm chua cay,SP001,8,9000,72000,NV030,MoMo,,Hà Nội
HD0500520,2025-05-07 20:53,Gia vị nấu bún bò Huế,SP100,6,24000,144000,NV023,Thẻ,KH622,Nam Định
HD0500521,2025-05-07 17:12,Thước kẻ 20cm,SP065,3,6000,18000,NV021,Thẻ,,Lai Châu
HD0500522,2025-05-13 01:28,Bột giặt Omo 400g,SP039,10,18000,180000,NV026,Chuyển khoản,KH454,Thừa Thiên Huế
HD0500523,2025-05-08 05:52,Kẹp bướm 32mm,SP084,3,5000,15000,NV027,Tiền mặt,KH756,Quảng Nam
HD0500524,2025-05-27 22:17,Bình nước giữ nhiệt 500ml,SP072,8,65000,520000,NV005,Tiền mặt,,Bạc Liêu
HD0500525,2025-05-14 12:35,Bật lửa gas mini,SP056,1,6000,6000,NV004,Tiền mặt,KH306,Bà Rịa - Vũng Tàu
HD0500526,2025-05-13 00:48,Mì Omachi xốt spaghetti,SP002,3,11000,33000,NV050,Tiền mặt,KH263,Đắk Lắk
HD0500527,2025-05-11 12:06,Miếng dán cường lực điện thoại,SP059,9,15000,135000,NV027,Chuyển khoản,KH385,Sơn La
HD0500528,2025-05-18 01:55,Mì Hảo Hảo tôm chua cay,SP001,9,9000,81000,NV017,Chuyển khoản,KH228,Gia Lai
HD0500529,2025-05-21 19:29,Bánh mì sandwich Tường An,SP047,7,23000,161000,NV026,Tiền mặt,KH192,Thái Bình
HD0500530,2025-05-01 13:57,Bánh mì sandwich Tường An,SP047,9,23000,207000,NV007,Thẻ,KH575,Hà Nội
HD0500531,2025-05-13 18:14,Kẹo Alpenliebe,SP016,6,5000,30000,NV024,ZaloPay,KH149,Nam Định
HD0500532,2025-05-28 03:25,Miếng dán cường lực điện thoại,SP059,2,15000,30000,NV050,Thẻ,KH357,Phú Yên
HD0500533,2025-05-23 15:02,Tập vở 200 trang,SP064,1,14000,14000,NV039,Chuyển khoản,KH115,Lào Cai
HD0500534,2025-05-09 13:20,Nước xả Comfort,SP040,1,52000,52000,NV001,Chuyển khoản,KH010,Thừa Thiên Huế
HD0500535,2025-05-01 11:28,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV050,MoMo,KH242,Hậu Giang
HD0500536,2025-05-27 11:15,Muối i-ốt 500g,SP043,1,7000,7000,NV050,MoMo,,Đồng Nai
HD0500537,2025-05-23 08:09,Nước rửa tay Lifebuoy,SP036,7,25000,175000,NV010,ZaloPay,KH241,Quảng Trị
HD0500538,2025-05-09 11:42,Cafe G7 3in1,SP027,6,16000,96000,NV018,Tiền mặt,,Đồng Nai
HD0500539,2025-05-11 07:31,Trà lipton túi lọc hộp 25 gói,SP052,3,42000,126000,NV013,ZaloPay,KH624,Tây Ninh
HD0500540,2025-05-03 13:50,Sữa đậu nành Fami,SP011,2,6000,12000,NV001,MoMo,KH848,Long An
HD0500541,2025-05-10 15:13,File còng 4cm,SP082,3,26000,78000,NV018,Tiền mặt,KH305,Bình Phước
HD0500542,2025-05-17 13:26,Nước ngọt Pepsi 390ml,SP021,3,9000,27000,NV021,Tiền mặt,KH124,Khánh Hòa
HD0500543,2025-05-25 16:52,Thước kẻ 20cm,SP065,7,6000,42000,NV023,Tiền mặt,KH742,Vĩnh Phúc
HD0500544,2025-05-09 06:59,Máy tính Casio FX-580,SP087,10,720000,7200000,NV015,MoMo,KH775,Quảng Ninh
HD0500545,2025-05-19 13:37,Bút chì gỗ HB,SP068,10,7000,70000,NV035,Tiền mặt,KH663,Trà Vinh
HD0500546,2025-05-25 19:21,Sữa rửa mặt Hazeline nghệ,SP034,10,34000,340000,NV028,Chuyển khoản,KH891,Hậu Giang
HD0500547,2025-05-22 06:58,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV021,ZaloPay,KH964,Hà Tĩnh
HD0500548,2025-05-23 03:36,Bật lửa gas mini,SP056,7,6000,42000,NV019,Tiền mặt,KH704,Gia Lai
HD0500549,2025-05-06 15:43,Trà lipton túi lọc hộp 25 gói,SP052,2,42000,84000,NV032,Chuyển khoản,KH703,Long An
HD0500550,2025-05-16 17:50,Khẩu trang y tế hộp 50 cái,SP090,8,37000,296000,NV024,Tiền mặt,,Bến Tre
HD0500551,2025-05-20 07:50,Trà lipton túi lọc hộp 25 gói,SP052,2,42000,84000,NV050,ZaloPay,KH081,Điện Biên
HD0500552,2025-05-23 01:35,Nước ngọt Pepsi 390ml,SP021,2,9000,18000,NV016,ZaloPay,KH504,Thái Bình
HD0500553,2025-05-10 13:19,Giấy vệ sinh Bless You 10 cuộn,SP031,7,48000,336000,NV049,MoMo,KH657,Quảng Ngãi
HD0500554,2025-05-20 13:15,Bánh mì sandwich Tường An,SP047,1,23000,23000,NV049,Chuyển khoản,KH320,Đồng Tháp
HD0500555,2025-05-19 22:40,Chổi quét bụi mini,SP054,7,21000,147000,NV010,Thẻ,KH155,Cà Mau
HD0500556,2025-05-17 19:08,Bật lửa gas mini,SP056,5,6000,30000,NV050,Thẻ,KH405,Thừa Thiên Huế
HD0500557,2025-05-24 03:07,Bánh tráng cuốn mè,SP050,10,17000,170000,NV029,Thẻ,KH770,Lâm Đồng
HD0500558,2025-05-05 06:27,Ổ cắm điện 5 lỗ,SP057,7,35000,245000,NV006,Chuyển khoản,KH639,Tiền Giang
HD0500559,2025-05-20 08:00,Dầu ăn Tường An 1L,SP044,10,59000,590000,NV028,Tiền mặt,KH684,Vĩnh Long
HD0500560,2025-05-05 18:00,Cafe G7 3in1,SP027,9,16000,144000,NV020,ZaloPay,KH433,Tây Ninh
HD0500561,2025-05-22 17:19,File còng 4cm,SP082,2,26000,52000,NV016,Tiền mặt,KH085,Vĩnh Long
HD0500562,2025-05-05 04:31,Snack Lay’s vị khoai tây,SP005,9,12000,108000,NV006,Chuyển khoản,,Thái Nguyên
HD0500563,2025-05-09 01:39,Sữa đặc Ông Thọ,SP010,2,25000,50000,NV021,Chuyển khoản,KH633,Ninh Bình
HD0500564,2025-05-03 10:19,Bình nước giữ nhiệt 500ml,SP072,5,65000,325000,NV028,Tiền mặt,KH086,Hòa Bình
HD0500565,2025-05-06 20:57,Trà lipton túi lọc hộp 25 gói,SP052,8,42000,336000,NV032,Thẻ,,Quảng Ninh
HD0500566,2025-05-05 02:32,Ổ cứng SSD 240GB,SP075,3,620000,1860000,NV043,ZaloPay,,TP Hồ Chí Minh
HD0500567,2025-05-21 22:22,Sữa rửa mặt Hazeline nghệ,SP034,1,34000,34000,NV003,MoMo,KH060,Hưng Yên
HD0500568,2025-05-25 22:13,Tai nghe nhét tai giá rẻ,SP058,8,35000,280000,NV007,MoMo,KH872,Hậu Giang
HD0500569,2025-05-05 16:09,Chổi lau nhà 360 độ,SP096,1,99000,99000,NV031,Thẻ,KH324,Lạng Sơn
HD0500570,2025-05-20 15:43,Ổ cắm điện 5 lỗ,SP057,6,35000,210000,NV037,ZaloPay,KH558,Thừa Thiên Huế
HD0500571,2025-05-28 05:49,Giấy vệ sinh Bless You 10 cuộn,SP031,6,48000,288000,NV028,Chuyển khoản,KH606,Bắc Giang
HD0500572,2025-05-27 17:41,Snack Oishi tôm cay,SP006,7,10000,70000,NV041,MoMo,,Bình Dương
HD0500573,2025-05-01 17:23,Gôm Pentel,SP066,10,4000,40000,NV027,ZaloPay,,Bạc Liêu
HD0500574,2025-05-09 16:51,Gôm Pentel,SP066,6,4000,24000,NV007,Thẻ,KH948,Cao Bằng
HD0500575,2025-05-17 20:57,Bút bi Thiên Long,SP063,9,5000,45000,NV017,Thẻ,KH246,Quảng Nam
HD0500576,2025-05-04 16:11,Coca-Cola lon 330ml,SP022,1,9000,9000,NV042,ZaloPay,KH958,Bình Phước
HD0500577,2025-05-21 00:54,Nước ngọt Pepsi 390ml,SP021,8,9000,72000,NV040,Chuyển khoản,,Bình Dương
HD0500578,2025-05-12 21:00,Bánh Pía Sóc Trăng mini,SP051,4,15000,60000,NV031,Tiền mặt,KH459,Kon Tum
HD0500579,2025-05-24 03:54,Bánh Chocopie Orion,SP012,3,38000,114000,NV019,MoMo,KH279,Bến Tre
HD0500580,2025-05-07 13:51,Kẹo cao su Doublemint,SP015,7,6000,42000,NV006,Thẻ,,Thừa Thiên Huế
HD0500581,2025-05-01 15:32,Tương ớt Cholimex,SP098,8,12000,96000,NV036,Thẻ,KH457,Ninh Bình
HD0500582,2025-05-23 06:32,Kẹo cao su Doublemint,SP015,7,6000,42000,NV050,ZaloPay,KH526,Hải Phòng
HD0500583,2025-05-08 02:31,Bình nước giữ nhiệt 500ml,SP072,8,65000,520000,NV043,Thẻ,KH389,Bắc Giang
HD0500584,2025-05-12 00:35,Sáp thơm phòng,SP093,8,20000,160000,NV033,MoMo,KH957,Thái Bình
HD0500585,2025-05-22 07:34,Dầu ăn Tường An 1L,SP044,9,59000,531000,NV036,Chuyển khoản,KH288,Bắc Kạn
HD0500586,2025-05-09 20:55,Băng keo trong 5cm,SP062,2,10000,20000,NV028,Tiền mặt,KH608,Quảng Ninh
HD0500587,2025-05-24 19:02,Cafe lon Highlands,SP026,1,18000,18000,NV004,Chuyển khoản,KH356,Yên Bái
HD0500588,2025-05-03 03:11,Bao cao su OK hộp 3 cái,SP091,6,27000,162000,NV015,MoMo,,Đồng Nai
HD0500589,2025-05-23 03:42,USB 32GB Kingston,SP076,5,110000,550000,NV039,Thẻ,KH891,Bình Định
HD0500590,2025-05-07 13:17,Sữa tươi Vinamilk không đường 180ml,SP008,4,6500,26000,NV048,Tiền mặt,KH801,Hà Nội
HD0500591,2025-05-25 16:37,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV004,Thẻ,KH972,Đà Nẵng
HD0500592,2025-05-25 03:31,Dầu ăn Tường An 1L,SP044,2,59000,118000,NV034,Thẻ,KH159,Hà Giang
HD0500593,2025-05-09 21:08,Thùng rác nhựa 10L,SP055,7,45000,315000,NV013,Thẻ,KH807,Đà Nẵng
HD0500594,2025-05-23 02:41,Tương ớt Cholimex,SP098,8,12000,96000,NV002,Chuyển khoản,KH995,Bắc Ninh
HD0500595,2025-05-17 00:58,Tai nghe nhét tai giá rẻ,SP058,4,35000,140000,NV027,MoMo,KH689,Bình Phước
HD0500596,2025-05-25 07:47,Khay đựng hồ sơ,SP079,6,18000,108000,NV003,Chuyển khoản,KH574,Hà Nam
HD0500597,2025-05-16 02:27,Sữa đặc Ông Thọ,SP010,10,25000,250000,NV012,Thẻ,KH575,Hải Phòng
HD0500598,2025-05-27 05:40,Bút bi Thiên Long,SP063,2,5000,10000,NV004,ZaloPay,KH489,Quảng Ninh
HD0500599,2025-05-07 00:31,Sữa chua uống Probi,SP009,7,7000,49000,NV007,MoMo,,Bắc Kạn
HD0500600,2025-05-25 06:37,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV005,Chuyển khoản,KH499,Hòa Bình
HD0500601,2025-05-11 16:10,Tai nghe nhét tai giá rẻ,SP058,10,35000,350000,NV027,MoMo,,Cao Bằng
HD0500602,2025-05-03 22:59,Cafe lon Highlands,SP026,10,18000,180000,NV010,Chuyển khoản,,Tuyên Quang
HD0500603,2025-05-04 02:56,Dao kéo nhà bếp,SP071,10,28000,280000,NV013,Thẻ,,Long An
HD0500604,2025-05-26 12:44,Bột giặt Omo 400g,SP039,10,18000,180000,NV007,Thẻ,KH092,Đắk Nông
HD0500605,2025-05-13 16:50,Nước ép cam Twister,SP020,7,11000,77000,NV006,Chuyển khoản,KH590,Bình Dương
HD0500606,2025-05-27 09:58,Chổi lau nhà 360 độ,SP096,3,99000,297000,NV034,Thẻ,KH929,Hà Nam
HD0500607,2025-05-10 21:31,Khăn giấy ướt Bobby,SP030,3,22000,66000,NV005,Tiền mặt,KH305,Đà Nẵng
HD0500608,2025-05-18 23:38,Bìa lá A4,SP083,7,12000,84000,NV006,Thẻ,KH261,Bắc Ninh
HD0500609,2025-05-23 11:12,Bình nước giữ nhiệt 500ml,SP072,7,65000,455000,NV028,MoMo,KH371,Nam Định
HD0500610,2025-05-05 13:37,Tập vở 200 trang,SP064,10,14000,140000,NV011,ZaloPay,KH782,Đồng Nai
HD0500611,2025-05-18 13:44,Bánh Pía Sóc Trăng mini,SP051,2,15000,30000,NV050,Thẻ,KH140,TP Hồ Chí Minh
HD0500612,2025-05-01 11:38,Bánh mì sandwich Tường An,SP047,9,23000,207000,NV004,Tiền mặt,KH889,Phú Thọ
HD0500613,2025-05-14 13:05,Kẹp giấy lớn,SP069,6,5000,30000,NV022,Tiền mặt,,Hà Nam
HD0500614,2025-05-06 16:55,Kẹp giấy lớn,SP069,9,5000,45000,NV003,Chuyển khoản,KH836,Hà Giang
HD0500615,2025-05-04 21:52,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV032,Tiền mặt,KH175,Vĩnh Long
HD0500616,2025-05-22 08:21,Tương cà Heinz,SP099,5,17000,85000,NV041,Tiền mặt,KH296,Hòa Bình
HD0500617,2025-05-27 03:44,Bìa nhựa 2 mặt,SP067,6,8000,48000,NV036,ZaloPay,KH139,Bắc Kạn
HD0500618,2025-05-10 10:56,Sting dâu 330ml,SP023,6,10000,60000,NV005,MoMo,KH803,Gia Lai
HD0500619,2025-05-16 03:54,Trà xanh không độ,SP019,8,10000,80000,NV039,Chuyển khoản,KH662,Phú Yên
HD0500620,2025-05-06 00:03,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV024,Chuyển khoản,,Cần Thơ
HD0500621,2025-05-24 15:26,Bánh quy Cosy Marie,SP013,8,15000,120000,NV042,Chuyển khoản,KH959,Thái Bình
HD0500622,2025-05-24 05:29,Bút chì gỗ HB,SP068,3,7000,21000,NV005,Chuyển khoản,,Bắc Ninh
HD0500623,2025-05-16 00:47,Pin tiểu Panasonic (2 viên),SP060,6,18000,108000,NV021,Thẻ,KH174,Quảng Ngãi
HD0500624,2025-05-06 14:45,Trà xanh không độ,SP019,5,10000,50000,NV040,MoMo,,Quảng Nam
HD0500625,2025-05-04 16:04,Tập vở 200 trang,SP064,8,14000,112000,NV008,Chuyển khoản,KH785,Thái Bình
HD0500626,2025-05-28 11:05,Bánh Chocopie Orion,SP012,7,38000,266000,NV027,Thẻ,KH711,TP Hồ Chí Minh
HD0500627,2025-05-25 07:41,Bánh quy Cosy Marie,SP013,1,15000,15000,NV047,Chuyển khoản,KH834,Đồng Nai
HD0500628,2025-05-24 14:39,Phở ăn liền Vifon,SP003,5,8500,42500,NV038,Tiền mặt,KH255,Bắc Giang
HD0500629,2025-05-03 02:10,Dầu ăn Tường An 1L,SP044,3,59000,177000,NV025,MoMo,KH919,Kon Tum
HD0500630,2025-05-11 06:51,Nước ngọt Pepsi 390ml,SP021,8,9000,72000,NV048,Thẻ,KH432,Tây Ninh
HD0500631,2025-05-23 00:36,Bút bi Thiên Long,SP063,6,5000,30000,NV020,ZaloPay,,Đà Nẵng
HD0500632,2025-05-10 20:31,Redbull Thái Lan 250ml,SP024,4,12000,48000,NV010,ZaloPay,KH745,Đắk Nông
HD0500633,2025-05-05 05:32,Kẹo Alpenliebe,SP016,4,5000,20000,NV032,MoMo,KH440,Hải Phòng
HD0500634,2025-05-05 09:14,Muối i-ốt 500g,SP043,9,7000,63000,NV026,MoMo,KH232,Thanh Hóa
