Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0100424,2025-01-25 06:03,Bánh quy Cosy Marie,SP013,8,15000,120000,NV001,MoMo,KH070,Sơn La
HD0100425,2025-01-27 15:49,Bột giặt Omo 400g,SP039,3,18000,54000,NV005,Tiền mặt,,Lào Cai
HD0100426,2025-01-22 05:29,Bộ dao cạo râu Gillette,SP095,5,33000,165000,NV018,ZaloPay,,Bến Tre
HD0100427,2025-01-08 12:14,File còng 4cm,SP082,4,26000,104000,NV004,ZaloPay,KH940,Thanh Hóa
HD0100428,2025-01-08 08:45,Trà sữa C2,SP025,10,9000,90000,NV040,Thẻ,KH580,Hậu Giang
HD0100429,2025-01-09 01:46,Balo laptop chống sốc,SP074,9,140000,1260000,NV015,Thẻ,KH459,Hà Giang
HD0100430,2025-01-10 05:00,Ổ cắm điện 3 lỗ,SP088,2,30000,60000,NV003,Tiền mặt,KH917,Ninh Thuận
HD0100431,2025-01-25 17:24,Bàn chải P/S,SP032,4,15000,60000,NV043,Tiền mặt,KH493,Bạc Liêu
HD0100432,2025-01-08 14:43,Tập vở 200 trang,SP064,5,14000,70000,NV018,Tiền mặt,KH565,Thái Bình
HD0100433,2025-01-11 05:33,Bột giặt Omo 400g,SP039,8,18000,144000,NV034,ZaloPay,KH024,Hà Nội
HD0100434,2025-01-26 18:04,Bàn chải P/S,SP032,2,15000,30000,NV011,ZaloPay,KH355,Hà Nam
HD0100435,2025-01-06 08:37,Giấy decal in A4,SP086,5,19000,95000,NV025,ZaloPay,KH095,Thanh Hóa
HD0100436,2025-01-02 04:17,File còng 4cm,SP082,3,26000,78000,NV004,MoMo,KH656,Vĩnh Phúc
HD0100437,2025-01-17 12:36,Băng keo trong 5cm,SP062,9,10000,90000,NV002,Chuyển khoản,KH260,Lai Châu
HD0100438,2025-01-10 01:37,Kẹo Alpenliebe,SP016,2,5000,10000,NV002,MoMo,KH693,Lào Cai
HD0100439,2025-01-04 19:13,Đường Biên Hòa 1kg,SP042,4,25000,100000,NV026,ZaloPay,KH935,Hà Giang
HD0100440,2025-01-06 06:54,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV028,ZaloPay,KH872,Quảng Ngãi
HD0100441,2025-01-08 12:12,Coca-Cola lon 330ml,SP022,7,9000,63000,NV042,ZaloPay,KH105,Hà Giang
HD0100442,2025-01-24 12:44,Redbull Thái Lan 250ml,SP024,6,12000,72000,NV036,ZaloPay,,Bình Phước
HD0100443,2025-01-02 11:18,Gia vị nấu bún bò Huế,SP100,9,24000,216000,NV026,ZaloPay,KH185,Ninh Thuận
HD0100444,2025-01-11 18:09,Bánh quy AFC,SP049,9,16000,144000,NV026,MoMo,KH312,Lào Cai
HD0100445,2025-01-03 21:03,Máy sấy tóc mini,SP089,1,95000,95000,NV047,MoMo,,An Giang
HD0100446,2025-01-18 15:39,Bánh tráng Tân Nhiên,SP004,6,12000,72000,NV029,MoMo,KH379,Hải Dương
HD0100447,2025-01-15 22:54,Dầu ăn Tường An 1L,SP044,3,59000,177000,NV005,ZaloPay,KH256,Thái Bình
HD0100448,2025-01-12 11:41,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV044,Tiền mặt,KH912,Khánh Hòa
HD0100449,2025-01-02 08:02,Băng keo trong 5cm,SP062,1,10000,10000,NV009,Tiền mặt,KH031,Kon Tum
HD0100450,2025-01-19 10:08,Khăn giấy ướt Bobby,SP030,8,22000,176000,NV006,Thẻ,KH297,Cà Mau
HD0100451,2025-01-06 08:36,Bánh tráng Tân Nhiên,SP004,2,12000,24000,NV025,MoMo,KH316,Hà Nội
HD0100452,2025-01-06 15:32,Quạt mini USB,SP073,5,32000,160000,NV022,Tiền mặt,KH464,Cao Bằng
HD0100453,2025-01-01 10:22,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV013,ZaloPay,KH092,Tây Ninh
HD0100454,2025-01-28 02:11,Cafe G7 3in1,SP027,2,16000,32000,NV036,Tiền mặt,KH560,Bình Định
HD0100455,2025-01-14 23:17,Túi zipper đựng đồ,SP080,1,10000,10000,NV006,Chuyển khoản,KH400,Phú Yên
HD0100456,2025-01-27 16:52,Khẩu trang y tế hộp 50 cái,SP090,9,37000,333000,NV008,ZaloPay,,Lâm Đồng
HD0100457,2025-01-23 10:23,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV002,Chuyển khoản,KH242,Kon Tum
HD0100458,2025-01-24 15:27,Chổi quét bụi mini,SP054,9,21000,189000,NV004,Thẻ,KH955,Tiền Giang
HD0100459,2025-01-11 08:00,Túi zipper đựng đồ,SP080,6,10000,60000,NV023,ZaloPay,,Thanh Hóa
HD0100460,2025-01-10 01:10,Tương cà Heinz,SP099,3,17000,51000,NV003,Thẻ,KH757,Hà Nội
HD0100461,2025-01-15 14:16,Bắp rang bơ đóng gói,SP048,8,11000,88000,NV024,MoMo,KH427,Điện Biên
HD0100462,2025-01-08 10:12,Nến thơm mini,SP053,10,25000,250000,NV008,Chuyển khoản,KH317,Yên Bái
HD0100463,2025-01-22 00:37,Sting dâu 330ml,SP023,10,10000,100000,NV037,Thẻ,KH774,Hải Dương
HD0100464,2025-01-12 14:14,Gạo ST25 2kg,SP045,9,68000,612000,NV034,Tiền mặt,KH542,Gia Lai
HD0100465,2025-01-24 17:10,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV007,Chuyển khoản,KH494,Gia Lai
HD0100466,2025-01-12 07:53,Quạt mini USB,SP073,10,32000,320000,NV040,Tiền mặt,KH447,Khánh Hòa
HD0100467,2025-01-19 21:14,Gôm Pentel,SP066,9,4000,36000,NV023,MoMo,KH218,Trà Vinh
HD0100468,2025-01-23 16:47,Gôm Pentel,SP066,8,4000,32000,NV014,ZaloPay,KH966,Nghệ An
HD0100469,2025-01-08 08:05,Bánh gạo One One,SP014,9,10000,90000,NV050,MoMo,KH388,Nghệ An
HD0100470,2025-01-27 01:15,USB 32GB Kingston,SP076,10,110000,1100000,NV003,Thẻ,KH371,Thái Bình
HD0100471,2025-01-28 20:35,Chổi quét bụi mini,SP054,1,21000,21000,NV028,ZaloPay,KH055,Sơn La
HD0100472,2025-01-06 02:51,Bánh quy AFC,SP049,3,16000,48000,NV012,ZaloPay,KH255,Ninh Bình
HD0100473,2025-01-27 14:56,Bật lửa gas mini,SP056,9,6000,54000,NV032,Thẻ,KH934,Ninh Bình
HD0100474,2025-01-28 07:46,Sting dâu 330ml,SP023,1,10000,10000,NV025,MoMo,,Lào Cai
HD0100475,2025-01-14 14:25,Xà phòng Lifebuoy bánh,SP038,3,11000,33000,NV005,ZaloPay,KH242,Ninh Thuận
HD0100476,2025-01-02 19:13,Khăn giấy rút Pulppy,SP029,10,22000,220000,NV036,Tiền mặt,KH267,Bình Định
HD0100477,2025-01-24 20:59,Snack Oishi tôm cay,SP006,8,10000,80000,NV047,Thẻ,KH650,Đắk Lắk
HD0100478,2025-01-03 13:07,Khẩu trang y tế hộp 50 cái,SP090,6,37000,222000,NV010,Tiền mặt,,Thái Bình
HD0100479,2025-01-24 14:32,Snack Oishi tôm cay,SP006,1,10000,10000,NV006,MoMo,KH031,Phú Thọ
HD0100480,2025-01-28 11:24,Coca-Cola lon 330ml,SP022,9,9000,81000,NV019,Thẻ,KH514,Đắk Lắk
HD0100481,2025-01-16 08:35,Quạt mini USB,SP073,1,32000,32000,NV039,ZaloPay,KH465,Bình Phước
HD0100482,2025-01-24 08:15,Ổ cắm điện 5 lỗ,SP057,2,35000,70000,NV008,ZaloPay,KH449,Nam Định
HD0100483,2025-01-19 21:41,Muối i-ốt 500g,SP043,9,7000,63000,NV046,MoMo,KH792,Nghệ An
HD0100484,2025-01-26 14:50,Tập vở 200 trang,SP064,7,14000,98000,NV041,Chuyển khoản,KH449,Thái Bình
HD0100485,2025-01-01 16:46,Thùng rác nhựa 10L,SP055,8,45000,360000,NV040,Thẻ,KH315,Bắc Giang
HD0100486,2025-01-04 04:07,Quạt mini USB,SP073,3,32000,96000,NV046,Chuyển khoản,KH110,Bình Định
HD0100487,2025-01-06 07:04,Bánh tráng Tân Nhiên,SP004,10,12000,120000,NV040,MoMo,KH825,Tiền Giang
HD0100488,2025-01-28 20:57,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV041,ZaloPay,KH332,Đắk Lắk
HD0100489,2025-01-26 22:23,Khăn giấy rút Pulppy,SP029,2,22000,44000,NV037,Thẻ,KH842,Đắk Nông
HD0100490,2025-01-23 04:08,Kẹp giấy lớn,SP069,2,5000,10000,NV038,ZaloPay,KH684,Tây Ninh
HD0100491,2025-01-14 01:25,Cáp sạc Type-C,SP077,1,30000,30000,NV013,ZaloPay,KH126,Nghệ An
HD0100492,2025-01-12 06:07,Chổi quét bụi mini,SP054,3,21000,63000,NV018,MoMo,KH290,Bà Rịa - Vũng Tàu
HD0100493,2025-01-09 04:40,Nước suối Lavie 500ml,SP018,2,7000,14000,NV026,Chuyển khoản,KH628,Đắk Lắk
HD0100494,2025-01-10 09:14,Sữa chua uống Probi,SP009,1,7000,7000,NV013,MoMo,KH429,Lâm Đồng
HD0100495,2025-01-02 12:15,Kem đánh răng P/S 100g,SP033,2,21000,42000,NV024,ZaloPay,KH328,Hòa Bình
HD0100496,2025-01-25 23:10,Tương ớt Cholimex,SP098,9,12000,108000,NV043,Tiền mặt,,Vĩnh Long
HD0100497,2025-01-04 15:33,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV046,Thẻ,KH449,Bình Phước
HD0100498,2025-01-04 19:17,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV042,Chuyển khoản,KH238,Tuyên Quang
HD0100499,2025-01-21 17:42,Mì Omachi xốt spaghetti,SP002,1,11000,11000,NV022,Tiền mặt,KH103,Đồng Nai
HD0100500,2025-01-11 14:19,Băng keo trong 5cm,SP062,3,10000,30000,NV017,Chuyển khoản,KH847,Điện Biên
HD0100501,2025-01-21 14:44,Bánh quy Cosy Marie,SP013,2,15000,30000,NV001,ZaloPay,KH881,Sơn La
HD0100502,2025-01-04 17:20,Nước xịt phòng hương lavender,SP092,9,42000,378000,NV045,ZaloPay,KH168,Kon Tum
HD0100503,2025-01-23 01:31,Nước ép cam Twister,SP020,8,11000,88000,NV010,ZaloPay,,Phú Thọ
HD0100504,2025-01-15 19:24,Xà phòng Lifebuoy bánh,SP038,2,11000,22000,NV032,Chuyển khoản,,Bạc Liêu
HD0100505,2025-01-14 13:56,Dầu gội Clear Men 170g,SP035,9,46000,414000,NV007,Thẻ,KH511,Trà Vinh
HD0100506,2025-01-22 00:40,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV004,ZaloPay,,Bắc Kạn
HD0100507,2025-01-23 21:40,Bột giặt Omo 400g,SP039,10,18000,180000,NV033,MoMo,KH469,Quảng Ninh
HD0100508,2025-01-13 16:22,Cafe G7 3in1,SP027,7,16000,112000,NV006,MoMo,KH430,Bạc Liêu
HD0100509,2025-01-14 20:45,Trà lipton túi lọc hộp 25 gói,SP052,10,42000,420000,NV009,Tiền mặt,,Bình Định
HD0100510,2025-01-13 10:53,Chổi lau nhà 360 độ,SP096,5,99000,495000,NV012,ZaloPay,KH440,Thanh Hóa
HD0100511,2025-01-05 04:24,Gia vị nấu bún bò Huế,SP100,4,24000,96000,NV049,Tiền mặt,KH255,Lạng Sơn
HD0100512,2025-01-10 06:32,Bật lửa gas mini,SP056,7,6000,42000,NV017,ZaloPay,,Lạng Sơn
HD0100513,2025-01-15 21:07,Sữa chua uống Probi,SP009,7,7000,49000,NV005,Chuyển khoản,KH698,Bắc Kạn
HD0100514,2025-01-24 04:24,Cafe Nescafe đen đá,SP028,4,17000,68000,NV012,Chuyển khoản,,TP Hồ Chí Minh
HD0100515,2025-01-18 03:15,Nến thơm mini,SP053,6,25000,150000,NV026,Thẻ,KH128,Gia Lai
HD0100516,2025-01-14 12:08,Túi zipper đựng đồ,SP080,2,10000,20000,NV045,Thẻ,KH034,Gia Lai
HD0100517,2025-01-20 15:41,Bánh gạo One One,SP014,8,10000,80000,NV013,Chuyển khoản,KH576,Phú Thọ
HD0100518,2025-01-13 18:49,Nước xả Comfort,SP040,3,52000,156000,NV043,ZaloPay,KH427,Đồng Nai
HD0100519,2025-01-07 14:00,Máy tính Casio FX-580,SP087,10,720000,7200000,NV047,Chuyển khoản,KH778,Tây Ninh
HD0100520,2025-01-21 22:21,Bật lửa gas mini,SP056,7,6000,42000,NV048,MoMo,KH654,Tây Ninh
HD0100521,2025-01-28 12:49,Bánh tráng Tân Nhiên,SP004,6,12000,72000,NV025,Tiền mặt,KH892,Hà Nội
HD0100522,2025-01-23 08:33,Cafe G7 3in1,SP027,6,16000,96000,NV041,MoMo,KH150,Quảng Trị
HD0100523,2025-01-24 06:38,Nến thơm mini,SP053,8,25000,200000,NV044,Chuyển khoản,KH497,Thanh Hóa
HD0100524,2025-01-20 22:59,Coca-Cola lon 330ml,SP022,3,9000,27000,NV003,ZaloPay,KH678,Hà Tĩnh
HD0100525,2025-01-07 13:25,Sữa tươi Vinamilk không đường 180ml,SP008,4,6500,26000,NV040,Thẻ,KH695,Bến Tre
HD0100526,2025-01-15 01:09,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV028,ZaloPay,,Bình Định
HD0100527,2025-01-19 07:01,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV007,Chuyển khoản,KH669,Bình Thuận
HD0100528,2025-01-13 10:23,Bút chì gỗ HB,SP068,7,7000,49000,NV044,Tiền mặt,KH267,Lai Châu
HD0100529,2025-01-25 03:27,File còng 4cm,SP082,6,26000,156000,NV007,Chuyển khoản,KH682,Ninh Thuận
HD0100530,2025-01-09 03:30,Dụng cụ cắt móng tay,SP094,8,17000,136000,NV002,ZaloPay,KH343,Hải Phòng
HD0100531,2025-01-05 18:48,Khăn giấy rút Pulppy,SP029,5,22000,110000,NV003,Thẻ,KH091,TP Hồ Chí Minh
HD0100532,2025-01-27 04:16,Gạo ST25 2kg,SP045,1,68000,68000,NV017,Chuyển khoản,,Sơn La
HD0100533,2025-01-13 03:46,Giấy in A4 Double A,SP085,8,68000,544000,NV041,MoMo,KH433,Bình Dương
HD0100534,2025-01-12 10:19,Cafe G7 3in1,SP027,7,16000,112000,NV050,Thẻ,KH424,An Giang
HD0100535,2025-01-07 15:39,Tương ớt Cholimex,SP098,10,12000,120000,NV046,ZaloPay,KH812,Đồng Nai
HD0100536,2025-01-17 02:25,Bìa nhựa 2 mặt,SP067,3,8000,24000,NV003,Chuyển khoản,KH505,Nghệ An
HD0100537,2025-01-09 01:19,Ổ cứng SSD 240GB,SP075,10,620000,6200000,NV014,Chuyển khoản,KH296,Quảng Bình
HD0100538,2025-01-01 16:54,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV012,Thẻ,,TP Hồ Chí Minh
HD0100539,2025-01-08 00:35,Chổi quét bụi mini,SP054,2,21000,42000,NV016,Thẻ,KH687,Hải Dương
HD0100540,2025-01-13 22:29,Nước ép cam Twister,SP020,2,11000,22000,NV034,ZaloPay,KH088,Thừa Thiên Huế
HD0100541,2025-01-13 07:14,Bình nước giữ nhiệt 500ml,SP072,3,65000,195000,NV025,Thẻ,KH935,Thừa Thiên Huế
HD0100542,2025-01-10 04:02,Bìa còng A4,SP081,8,22000,176000,NV001,MoMo,KH047,Bắc Ninh
HD0100543,2025-01-06 06:50,Gia vị nấu bún bò Huế,SP100,5,24000,120000,NV013,ZaloPay,KH863,Kon Tum
HD0100544,2025-01-05 18:27,Cafe lon Highlands,SP026,1,18000,18000,NV045,ZaloPay,KH824,Tây Ninh
HD0100545,2025-01-08 14:16,Máy tính Casio FX-580,SP087,8,720000,5760000,NV044,ZaloPay,,Cao Bằng
HD0100546,2025-01-16 02:18,Trứng gà CP hộp 10 quả,SP046,8,33000,264000,NV015,Thẻ,KH982,Bình Dương
HD0100547,2025-01-28 10:25,Bánh tráng cuốn mè,SP050,10,17000,170000,NV021,MoMo,KH341,Bình Phước
HD0100548,2025-01-07 06:43,Trà sữa C2,SP025,7,9000,63000,NV018,Tiền mặt,,Bến Tre
HD0100549,2025-01-07 13:49,Bánh gạo One One,SP014,6,10000,60000,NV005,Chuyển khoản,KH706,Thái Nguyên
HD0100550,2025-01-02 14:22,Thước kẻ 20cm,SP065,9,6000,54000,NV020,Chuyển khoản,,Phú Yên
HD0100551,2025-01-25 09:58,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV047,Thẻ,KH578,Quảng Ngãi
HD0100552,2025-01-16 09:32,Chổi lau nhà 360 độ,SP096,5,99000,495000,NV026,ZaloPay,KH135,Quảng Nam
HD0100553,2025-01-13 01:24,Sữa đậu nành Fami,SP011,4,6000,24000,NV036,ZaloPay,KH510,Nghệ An
HD0100554,2025-01-13 16:23,Gôm Pentel,SP066,10,4000,40000,NV010,Chuyển khoản,,Gia Lai
HD0100555,2025-01-22 01:22,Trà xanh không độ,SP019,2,10000,20000,NV009,MoMo,,Yên Bái
HD0100556,2025-01-14 05:06,Sữa chua uống Probi,SP009,9,7000,63000,NV002,ZaloPay,,Hưng Yên
HD0100557,2025-01-01 09:48,Khăn giấy ướt Bobby,SP030,2,22000,44000,NV014,Chuyển khoản,KH824,Quảng Ngãi
HD0100558,2025-01-14 00:33,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV050,Tiền mặt,,Đà Nẵng
HD0100559,2025-01-15 03:19,Tập vở 200 trang,SP064,2,14000,28000,NV043,Thẻ,KH173,Cà Mau
HD0100560,2025-01-18 05:56,Khăn giấy rút Pulppy,SP029,6,22000,132000,NV017,Thẻ,KH014,Đồng Nai
HD0100561,2025-01-21 04:02,Bánh Pía Sóc Trăng mini,SP051,2,15000,30000,NV024,ZaloPay,KH087,Quảng Trị
HD0100562,2025-01-03 14:32,Bút chì gỗ HB,SP068,4,7000,28000,NV019,ZaloPay,KH679,Đồng Tháp
HD0100563,2025-01-10 23:26,Ổ cứng SSD 240GB,SP075,3,620000,1860000,NV020,Chuyển khoản,,Quảng Nam
HD0100564,2025-01-03 12:58,Khẩu trang y tế hộp 50 cái,SP090,1,37000,37000,NV001,MoMo,KH787,Hải Dương
HD0100565,2025-01-14 02:45,Ổ cắm điện 5 lỗ,SP057,1,35000,35000,NV003,Tiền mặt,KH507,Quảng Trị
HD0100566,2025-01-21 13:55,Sáp thơm phòng,SP093,6,20000,120000,NV032,ZaloPay,KH520,Thái Bình
HD0100567,2025-01-16 15:16,Snack Lay’s vị khoai tây,SP005,5,12000,60000,NV006,Tiền mặt,KH236,Gia Lai
HD0100568,2025-01-13 17:28,Bìa lá A4,SP083,9,12000,108000,NV021,Chuyển khoản,KH735,Hậu Giang
HD0100569,2025-01-13 08:35,Snack Oishi tôm cay,SP006,4,10000,40000,NV015,Chuyển khoản,KH909,Nghệ An
HD0100570,2025-01-18 16:07,Nước lau sàn Gift,SP037,1,31000,31000,NV018,Tiền mặt,KH125,Quảng Bình
HD0100571,2025-01-01 21:40,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV022,ZaloPay,KH261,Bắc Kạn
HD0100572,2025-01-06 10:04,Tương cà Heinz,SP099,9,17000,153000,NV006,ZaloPay,KH987,Lào Cai
HD0100573,2025-01-06 11:41,Trứng gà CP hộp 10 quả,SP046,10,33000,330000,NV050,Thẻ,KH483,Bình Định
HD0100574,2025-01-05 08:50,Thùng rác nhựa 10L,SP055,9,45000,405000,NV045,ZaloPay,KH917,Sơn La
HD0100575,2025-01-04 14:16,Tập vở 200 trang,SP064,7,14000,98000,NV028,Chuyển khoản,,Thừa Thiên Huế
HD0100576,2025-01-07 20:22,Sữa chua uống Probi,SP009,9,7000,63000,NV001,Thẻ,KH783,Hà Giang
HD0100577,2025-01-07 18:05,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV034,Chuyển khoản,KH705,Đồng Tháp
HD0100578,2025-01-08 22:53,Kẹp bướm 32mm,SP084,5,5000,25000,NV045,Thẻ,KH390,Thừa Thiên Huế
HD0100579,2025-01-16 11:56,Balo laptop chống sốc,SP074,4,140000,560000,NV024,Tiền mặt,,Thái Nguyên
HD0100580,2025-01-16 07:38,USB 32GB Kingston,SP076,2,110000,220000,NV024,MoMo,KH601,Cao Bằng
HD0100581,2025-01-03 09:00,Cáp sạc Type-C,SP077,2,30000,60000,NV029,ZaloPay,KH817,Quảng Nam
HD0100582,2025-01-16 22:39,Quạt mini USB,SP073,6,32000,192000,NV014,MoMo,KH100,Điện Biên
HD0100583,2025-01-11 18:14,Bánh mì sandwich Tường An,SP047,6,23000,138000,NV025,MoMo,KH455,Ninh Bình
HD0100584,2025-01-23 14:00,Thước kẻ 20cm,SP065,7,6000,42000,NV041,Chuyển khoản,KH775,Quảng Nam
HD0100585,2025-01-09 10:20,Bánh mì sandwich Tường An,SP047,8,23000,184000,NV016,Chuyển khoản,KH309,Cần Thơ
HD0100586,2025-01-06 09:27,Băng keo trong 5cm,SP062,6,10000,60000,NV040,Chuyển khoản,KH857,TP Hồ Chí Minh
HD0100587,2025-01-05 04:55,Nước ngọt Pepsi 390ml,SP021,1,9000,9000,NV038,MoMo,,Nghệ An
HD0100588,2025-01-11 15:45,Bột giặt Omo 400g,SP039,10,18000,180000,NV013,Chuyển khoản,KH385,Thái Bình
HD0100589,2025-01-23 13:41,Dầu gội Clear Men 170g,SP035,9,46000,414000,NV035,ZaloPay,KH234,Lâm Đồng
HD0100590,2025-01-06 00:01,Thước kẻ 20cm,SP065,6,6000,36000,NV035,Tiền mặt,,Bình Phước
HD0100591,2025-01-19 09:10,Dầu ăn Tường An 1L,SP044,5,59000,295000,NV038,Chuyển khoản,KH348,Lạng Sơn
HD0100592,2025-01-20 11:31,Phở ăn liền Vifon,SP003,7,8500,59500,NV023,ZaloPay,KH384,Bến Tre
HD0100593,2025-01-14 18:42,Bột nêm Knorr 400g,SP097,1,35000,35000,NV019,MoMo,KH455,TP Hồ Chí Minh
HD0100594,2025-01-11 10:48,Kẹp giấy lớn,SP069,10,5000,50000,NV006,MoMo,KH760,Bắc Kạn
HD0100595,2025-01-21 05:43,Chổi quét bụi mini,SP054,5,21000,105000,NV050,Chuyển khoản,KH967,Đồng Nai
HD0100596,2025-01-02 03:01,Băng keo trong 5cm,SP062,9,10000,90000,NV033,Chuyển khoản,KH383,Hưng Yên
HD0100597,2025-01-26 19:18,Khăn giấy rút Pulppy,SP029,9,22000,198000,NV002,Chuyển khoản,KH520,Đồng Nai
HD0100598,2025-01-09 09:31,Sữa rửa mặt Hazeline nghệ,SP034,10,34000,340000,NV012,Chuyển khoản,KH222,Hậu Giang
HD0100599,2025-01-17 03:58,USB 32GB Kingston,SP076,5,110000,550000,NV049,ZaloPay,KH229,Hải Dương
HD0100600,2025-01-18 03:50,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV029,Chuyển khoản,KH162,An Giang
HD0100601,2025-01-18 08:32,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV023,ZaloPay,,Đà Nẵng
HD0100602,2025-01-08 23:03,Sting dâu 330ml,SP023,8,10000,80000,NV018,Thẻ,KH443,Đồng Tháp
HD0100603,2025-01-01 14:05,File còng 4cm,SP082,3,26000,78000,NV030,Tiền mặt,KH821,Hậu Giang
HD0100604,2025-01-14 07:03,Khay đựng hồ sơ,SP079,7,18000,126000,NV022,MoMo,KH635,Quảng Nam
HD0100605,2025-01-02 04:34,Miếng lót chuột nhỏ,SP078,10,12000,120000,NV036,Thẻ,,Hải Phòng
HD0100606,2025-01-16 10:43,Kẹo Alpenliebe,SP016,6,5000,30000,NV042,ZaloPay,KH679,Hải Phòng
HD0100607,2025-01-12 08:59,Bột nêm Knorr 400g,SP097,8,35000,280000,NV043,Thẻ,KH334,Cà Mau
HD0100608,2025-01-27 14:11,Bút chì gỗ HB,SP068,2,7000,14000,NV001,Thẻ,KH343,An Giang
HD0100609,2025-01-17 06:09,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV041,Tiền mặt,,Hà Nam
HD0100610,2025-01-16 05:42,Balo laptop chống sốc,SP074,4,140000,560000,NV039,Chuyển khoản,,Quảng Nam
HD0100611,2025-01-01 14:03,Nước lau sàn Gift,SP037,5,31000,155000,NV011,Thẻ,KH340,Ninh Thuận
HD0100612,2025-01-18 07:47,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV021,MoMo,KH530,Thái Nguyên
HD0100613,2025-01-27 18:30,Bình nước giữ nhiệt 500ml,SP072,4,65000,260000,NV003,Tiền mặt,KH330,Bình Định
HD0100614,2025-01-12 22:41,Bàn chải P/S,SP032,7,15000,105000,NV003,Tiền mặt,,Thái Nguyên
HD0100615,2025-01-06 12:29,USB 32GB Kingston,SP076,10,110000,1100000,NV044,ZaloPay,KH532,Hà Nội
HD0100616,2025-01-04 21:31,Cafe G7 3in1,SP027,8,16000,128000,NV031,Tiền mặt,KH181,Cao Bằng
HD0100617,2025-01-17 14:39,Sữa tươi Vinamilk không đường 180ml,SP008,3,6500,19500,NV045,ZaloPay,KH324,Quảng Nam
HD0100618,2025-01-14 22:39,Trà xanh không độ,SP019,6,10000,60000,NV005,Thẻ,KH355,Ninh Thuận
HD0100619,2025-01-10 02:24,Tương ớt Cholimex,SP098,1,12000,12000,NV047,ZaloPay,KH995,Long An
HD0100620,2025-01-07 18:03,Bánh mì sandwich Tường An,SP047,10,23000,230000,NV034,Chuyển khoản,KH194,Sơn La
HD0100621,2025-01-23 09:38,Trà xanh không độ,SP019,3,10000,30000,NV007,Tiền mặt,KH922,Tiền Giang
HD0100622,2025-01-06 22:43,Giấy note 3x3,SP070,1,3000,3000,NV027,Thẻ,KH106,Tiền Giang
HD0100623,2025-01-06 22:56,Nước suối Aquafina 500ml,SP017,5,7000,35000,NV043,Tiền mặt,KH894,Điện Biên
HD0100624,2025-01-23 02:55,Nước rửa tay Lifebuoy,SP036,9,25000,225000,NV006,Chuyển khoản,KH085,Hà Giang
HD0100625,2025-01-13 18:21,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV023,Thẻ,KH712,Hưng Yên
HD0100626,2025-01-21 20:53,Gôm Pentel,SP066,8,4000,32000,NV041,Thẻ,,Nghệ An
HD0100627,2025-01-23 01:40,Túi zipper đựng đồ,SP080,7,10000,70000,NV005,MoMo,KH895,Bình Phước
HD0100628,2025-01-08 07:38,Giấy vệ sinh Bless You 10 cuộn,SP031,8,48000,384000,NV028,MoMo,KH543,Bình Phước
HD0100629,2025-01-10 21:07,Nước suối Aquafina 500ml,SP017,4,7000,28000,NV039,Chuyển khoản,KH290,Kiên Giang
HD0100630,2025-01-12 05:56,Chổi quét bụi mini,SP054,2,21000,42000,NV004,MoMo,KH141,Thái Nguyên
HD0100631,2025-01-17 00:38,Thùng rác nhựa 10L,SP055,6,45000,270000,NV024,Thẻ,,Tuyên Quang
HD0100632,2025-01-13 01:14,Bật lửa gas mini,SP056,10,6000,60000,NV001,Chuyển khoản,KH242,Quảng Nam
HD0100633,2025-01-12 17:51,Nước suối Lavie 500ml,SP018,8,7000,56000,NV050,ZaloPay,KH888,Kiên Giang
HD0100634,2025-01-08 05:55,Máy sấy tóc mini,SP089,7,95000,665000,NV018,ZaloPay,KH499,Bình Phước
HD0100635,2025-01-20 09:36,Balo laptop chống sốc,SP074,4,140000,560000,NV031,Tiền mặt,KH609,Vĩnh Phúc
HD0100636,2025-01-21 09:59,Trà sữa C2,SP025,7,9000,63000,NV023,ZaloPay,KH258,Kiên Giang
HD0100637,2025-01-02 09:44,Bánh tráng Tân Nhiên,SP004,6,12000,72000,NV035,Tiền mặt,,Đồng Tháp
