Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0600427,2025-06-18 14:28,Bao cao su OK hộp 3 cái,SP091,1,27000,27000,NV037,Tiền mặt,KH722,Vĩnh Long
HD0600428,2025-06-28 14:17,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV015,Tiền mặt,,Hải Phòng
HD0600429,2025-06-04 21:54,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV002,Chuyển khoản,KH137,Cao Bằng
HD0600430,2025-06-04 01:11,Muối i-ốt 500g,SP043,2,7000,14000,NV028,Thẻ,,Hải Dương
HD0600431,2025-06-14 03:56,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV018,Chuyển khoản,,Thái Nguyên
HD0600432,2025-06-19 02:10,Giấy in A4 Double A,SP085,9,68000,612000,NV044,MoMo,,Bạc Liêu
HD0600433,2025-06-02 17:28,Nến thơm mini,SP053,9,25000,225000,NV046,MoMo,KH011,Hà Nội
HD0600434,2025-06-02 11:48,Giấy in A4 Double A,SP085,9,68000,612000,NV006,Tiền mặt,KH869,Ninh Bình
HD0600435,2025-06-10 10:48,Pin tiểu Panasonic (2 viên),SP060,3,18000,54000,NV025,Tiền mặt,KH979,An Giang
HD0600436,2025-06-16 15:37,Bìa lá A4,SP083,5,12000,60000,NV024,ZaloPay,KH432,Sóc Trăng
HD0600437,2025-06-05 04:23,Bánh tráng cuốn mè,SP050,2,17000,34000,NV012,Chuyển khoản,KH507,Bến Tre
HD0600438,2025-06-09 11:10,Nước xịt phòng hương lavender,SP092,2,42000,84000,NV023,Thẻ,KH354,Trà Vinh
HD0600439,2025-06-22 06:57,Thùng rác nhựa 10L,SP055,2,45000,90000,NV016,Thẻ,KH035,Hải Phòng
HD0600440,2025-06-05 15:51,Chổi quét bụi mini,SP054,10,21000,210000,NV008,Thẻ,KH220,Cần Thơ
HD0600441,2025-06-01 18:36,Bánh tráng Tân Nhiên,SP004,10,12000,120000,NV030,Chuyển khoản,KH161,Kon Tum
HD0600442,2025-06-14 01:54,Redbull Thái Lan 250ml,SP024,4,12000,48000,NV022,Tiền mặt,KH851,Hà Giang
HD0600443,2025-06-09 22:01,Khay đựng hồ sơ,SP079,7,18000,126000,NV022,Chuyển khoản,,Quảng Ninh
HD0600444,2025-06-26 22:10,Bàn chải P/S,SP032,4,15000,60000,NV003,ZaloPay,KH308,An Giang
HD0600445,2025-06-03 14:33,Bột giặt Omo 400g,SP039,7,18000,126000,NV006,MoMo,,Cà Mau
HD0600446,2025-06-11 13:02,Máy tính Casio FX-580,SP087,5,720000,3600000,NV043,Tiền mặt,KH621,Bắc Giang
HD0600447,2025-06-02 07:28,Máy tính Casio FX-580,SP087,5,720000,3600000,NV016,Thẻ,KH379,Bà Rịa - Vũng Tàu
HD0600448,2025-06-12 23:35,Bình nước giữ nhiệt 500ml,SP072,5,65000,325000,NV046,Thẻ,KH892,Đồng Nai
HD0600449,2025-06-16 14:52,Sữa đậu nành Fami,SP011,7,6000,42000,NV013,MoMo,KH143,Phú Thọ
HD0600450,2025-06-26 14:15,Dầu ăn Tường An 1L,SP044,7,59000,413000,NV017,MoMo,KH222,Điện Biên
HD0600451,2025-06-06 00:49,Bánh quy AFC,SP049,6,16000,96000,NV016,Chuyển khoản,KH571,Đà Nẵng
HD0600452,2025-06-12 05:58,Snack Lay’s vị khoai tây,SP005,9,12000,108000,NV010,Chuyển khoản,KH399,Quảng Trị
HD0600453,2025-06-16 19:37,Chổi lau nhà 360 độ,SP096,6,99000,594000,NV013,Thẻ,KH490,Hưng Yên
HD0600454,2025-06-20 19:56,Mì Hảo Hảo tôm chua cay,SP001,4,9000,36000,NV005,MoMo,KH980,Cần Thơ
HD0600455,2025-06-16 05:27,Kẹp bướm 32mm,SP084,3,5000,15000,NV017,MoMo,KH010,Vĩnh Phúc
HD0600456,2025-06-16 12:03,Tai nghe nhét tai giá rẻ,SP058,6,35000,210000,NV019,Tiền mặt,KH778,Điện Biên
HD0600457,2025-06-26 17:23,Bàn chải P/S,SP032,4,15000,60000,NV042,MoMo,,Hòa Bình
HD0600458,2025-06-24 11:20,Bột giặt Omo 400g,SP039,10,18000,180000,NV018,Thẻ,KH853,Quảng Bình
HD0600459,2025-06-14 07:40,Quạt mini USB,SP073,7,32000,224000,NV048,Tiền mặt,KH173,Quảng Ninh
HD0600460,2025-06-26 05:45,Bìa nhựa 2 mặt,SP067,3,8000,24000,NV018,Tiền mặt,KH655,Ninh Bình
HD0600461,2025-06-23 20:59,Tập vở 200 trang,SP064,3,14000,42000,NV039,Tiền mặt,KH937,TP Hồ Chí Minh
HD0600462,2025-06-11 11:43,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV029,Thẻ,KH404,Bến Tre
HD0600463,2025-06-26 04:28,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV042,MoMo,KH704,Phú Thọ
HD0600464,2025-06-24 05:42,USB 32GB Kingston,SP076,6,110000,660000,NV025,Thẻ,,Nghệ An
HD0600465,2025-06-13 03:49,Dầu gội Clear Men 170g,SP035,8,46000,368000,NV033,Chuyển khoản,KH354,Đắk Lắk
HD0600466,2025-06-14 22:23,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV002,MoMo,KH833,Kon Tum
HD0600467,2025-06-17 16:51,Cafe Nescafe đen đá,SP028,2,17000,34000,NV031,Tiền mặt,KH095,Hà Nam
HD0600468,2025-06-25 11:47,Gạo ST25 2kg,SP045,4,68000,272000,NV012,Chuyển khoản,KH798,Bến Tre
HD0600469,2025-06-16 02:16,Dầu ăn Tường An 1L,SP044,1,59000,59000,NV036,Thẻ,KH778,Hậu Giang
HD0600470,2025-06-23 18:09,Nước suối Lavie 500ml,SP018,10,7000,70000,NV045,ZaloPay,KH356,Hậu Giang
HD0600471,2025-06-14 00:08,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV038,Chuyển khoản,KH673,Hải Dương
HD0600472,2025-06-03 01:16,Kẹo Alpenliebe,SP016,9,5000,45000,NV035,Thẻ,KH729,Bắc Ninh
HD0600473,2025-06-07 11:27,Sữa rửa mặt Hazeline nghệ,SP034,3,34000,102000,NV016,Tiền mặt,,Vĩnh Long
HD0600474,2025-06-06 11:22,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV045,Tiền mặt,KH069,Quảng Ninh
HD0600475,2025-06-02 15:14,Sáp thơm phòng,SP093,8,20000,160000,NV031,ZaloPay,,Hà Tĩnh
HD0600476,2025-06-06 06:55,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV032,ZaloPay,KH140,Quảng Bình
HD0600477,2025-06-17 10:54,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV031,Thẻ,KH119,An Giang
HD0600478,2025-06-04 19:48,Trứng gà CP hộp 10 quả,SP046,8,33000,264000,NV035,Chuyển khoản,,Thái Bình
HD0600479,2025-06-22 19:46,Bánh tráng Tân Nhiên,SP004,1,12000,12000,NV030,Thẻ,,Vĩnh Phúc
HD0600480,2025-06-02 12:42,Bánh Chocopie Orion,SP012,7,38000,266000,NV050,Tiền mặt,KH060,Trà Vinh
HD0600481,2025-06-17 07:30,Trứng gà CP hộp 10 quả,SP046,8,33000,264000,NV036,MoMo,,Cần Thơ
HD0600482,2025-06-04 18:39,Dầu ăn Tường An 1L,SP044,4,59000,236000,NV042,Chuyển khoản,KH001,Bà Rịa - Vũng Tàu
HD0600483,2025-06-27 05:50,Bột nêm Knorr 400g,SP097,9,35000,315000,NV008,MoMo,KH565,Hà Tĩnh
HD0600484,2025-06-11 10:35,Nước mắm Nam Ngư 500ml,SP041,3,18000,54000,NV021,Thẻ,KH672,Bình Phước
HD0600485,2025-06-04 07:34,Chổi quét bụi mini,SP054,2,21000,42000,NV038,Tiền mặt,KH578,Quảng Bình
HD0600486,2025-06-02 19:37,Xà phòng Lifebuoy bánh,SP038,9,11000,99000,NV049,Chuyển khoản,KH026,Nghệ An
HD0600487,2025-06-20 22:09,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV011,Tiền mặt,KH261,Bắc Kạn
HD0600488,2025-06-22 00:39,Coca-Cola lon 330ml,SP022,9,9000,81000,NV031,Thẻ,KH905,Lai Châu
HD0600489,2025-06-26 02:49,Redbull Thái Lan 250ml,SP024,10,12000,120000,NV027,Chuyển khoản,KH922,Kon Tum
HD0600490,2025-06-26 17:21,Bộ dao cạo râu Gillette,SP095,9,33000,297000,NV014,Tiền mặt,KH776,Hòa Bình
HD0600491,2025-06-02 10:10,Miếng dán cường lực điện thoại,SP059,7,15000,105000,NV045,Tiền mặt,KH398,Cao Bằng
HD0600492,2025-06-21 08:54,Giấy decal in A4,SP086,8,19000,152000,NV039,Thẻ,KH483,Ninh Thuận
HD0600493,2025-06-18 21:13,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV035,Thẻ,KH963,Quảng Nam
HD0600494,2025-06-24 00:27,Snack Oishi tôm cay,SP006,1,10000,10000,NV005,Thẻ,KH121,Lâm Đồng
HD0600495,2025-06-27 23:53,Tai nghe nhét tai giá rẻ,SP058,1,35000,35000,NV033,Thẻ,KH370,Vĩnh Long
HD0600496,2025-06-23 00:23,Pin tiểu Panasonic (2 viên),SP060,8,18000,144000,NV009,MoMo,,Đồng Nai
HD0600497,2025-06-01 00:56,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV042,Chuyển khoản,KH256,Hưng Yên
HD0600498,2025-06-16 09:57,Bánh mì sandwich Tường An,SP047,2,23000,46000,NV024,Chuyển khoản,KH185,Tiền Giang
HD0600499,2025-06-13 22:09,Dầu ăn Tường An 1L,SP044,7,59000,413000,NV047,Thẻ,KH843,Lâm Đồng
HD0600500,2025-06-08 11:42,Chổi lau nhà 360 độ,SP096,10,99000,990000,NV018,Tiền mặt,KH873,Cà Mau
HD0600501,2025-06-17 02:21,Bánh tráng cuốn mè,SP050,2,17000,34000,NV001,ZaloPay,KH047,Điện Biên
HD0600502,2025-06-22 09:50,Redbull Thái Lan 250ml,SP024,5,12000,60000,NV018,Chuyển khoản,KH529,Bắc Ninh
HD0600503,2025-06-12 17:17,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV016,MoMo,KH210,Hòa Bình
HD0600504,2025-06-16 11:10,Nước ngọt Pepsi 390ml,SP021,2,9000,18000,NV030,ZaloPay,,Cần Thơ
HD0600505,2025-06-09 08:19,Bật lửa gas mini,SP056,8,6000,48000,NV022,Chuyển khoản,KH089,Bình Định
HD0600506,2025-06-11 05:41,Tai nghe nhét tai giá rẻ,SP058,10,35000,350000,NV002,Thẻ,KH676,Lai Châu
HD0600507,2025-06-27 23:59,Sáp thơm phòng,SP093,3,20000,60000,NV011,MoMo,KH299,Thừa Thiên Huế
HD0600508,2025-06-05 04:43,Ổ cắm điện 3 lỗ,SP088,6,30000,180000,NV006,MoMo,KH284,Ninh Thuận
HD0600509,2025-06-20 08:20,Bột giặt Omo 400g,SP039,2,18000,36000,NV029,ZaloPay,KH063,Tiền Giang
HD0600510,2025-06-05 10:12,Bắp rang bơ đóng gói,SP048,5,11000,55000,NV020,MoMo,KH050,Điện Biên
HD0600511,2025-06-28 16:52,Dao rọc giấy nhỏ,SP061,10,8000,80000,NV007,Tiền mặt,KH985,Tuyên Quang
HD0600512,2025-06-20 03:26,Dao kéo nhà bếp,SP071,4,28000,112000,NV010,MoMo,KH752,Hà Tĩnh
HD0600513,2025-06-04 07:03,Chổi lau nhà 360 độ,SP096,10,99000,990000,NV034,Tiền mặt,KH487,Vĩnh Long
HD0600514,2025-06-23 19:10,Khay đựng hồ sơ,SP079,3,18000,54000,NV043,Thẻ,,Tây Ninh
HD0600515,2025-06-03 10:42,Quạt mini USB,SP073,7,32000,224000,NV023,Chuyển khoản,KH916,Tây Ninh
HD0600516,2025-06-09 02:46,Bánh quy AFC,SP049,10,16000,160000,NV038,Chuyển khoản,KH196,Đồng Tháp
HD0600517,2025-06-04 20:49,Phở ăn liền Vifon,SP003,8,8500,68000,NV016,Tiền mặt,KH569,Quảng Nam
HD0600518,2025-06-16 07:38,Cafe Nescafe đen đá,SP028,7,17000,119000,NV047,Chuyển khoản,KH870,Cao Bằng
HD0600519,2025-06-08 12:25,Sữa đậu nành Fami,SP011,9,6000,54000,NV015,Thẻ,KH631,Hải Dương
HD0600520,2025-06-19 07:40,Kem đánh răng P/S 100g,SP033,6,21000,126000,NV008,Tiền mặt,KH175,Quảng Ngãi
HD0600521,2025-06-21 00:09,Sữa đậu nành Fami,SP011,1,6000,6000,NV041,ZaloPay,KH082,Bến Tre
HD0600522,2025-06-26 09:58,Sữa chua uống Probi,SP009,4,7000,28000,NV009,MoMo,KH845,Hà Tĩnh
HD0600523,2025-06-27 23:41,File còng 4cm,SP082,5,26000,130000,NV030,Chuyển khoản,KH130,Bắc Giang
HD0600524,2025-06-21 08:52,Ổ cắm điện 5 lỗ,SP057,6,35000,210000,NV024,MoMo,,Hà Nội
HD0600525,2025-06-14 01:58,Bìa lá A4,SP083,4,12000,48000,NV013,Tiền mặt,KH734,Thái Nguyên
HD0600526,2025-06-21 19:34,Ổ cắm điện 3 lỗ,SP088,4,30000,120000,NV049,Tiền mặt,KH376,Vĩnh Long
HD0600527,2025-06-03 08:31,Chổi lau nhà 360 độ,SP096,6,99000,594000,NV023,MoMo,,Hà Giang
HD0600528,2025-06-06 23:06,Bút chì gỗ HB,SP068,4,7000,28000,NV030,Thẻ,,Hưng Yên
HD0600529,2025-06-20 19:39,Sữa tươi Vinamilk không đường 180ml,SP008,5,6500,32500,NV028,ZaloPay,KH909,Cà Mau
HD0600530,2025-06-23 19:01,Khay đựng hồ sơ,SP079,7,18000,126000,NV041,Tiền mặt,KH053,Bà Rịa - Vũng Tàu
HD0600531,2025-06-26 11:58,Bìa còng A4,SP081,10,22000,220000,NV007,Thẻ,KH624,Quảng Ninh
HD0600532,2025-06-09 06:51,Cafe G7 3in1,SP027,1,16000,16000,NV004,Thẻ,,Ninh Bình
HD0600533,2025-06-16 21:49,Máy tính Casio FX-580,SP087,2,720000,1440000,NV023,ZaloPay,KH162,Lạng Sơn
HD0600534,2025-06-02 08:41,USB 32GB Kingston,SP076,4,110000,440000,NV013,Thẻ,KH195,Thái Bình
HD0600535,2025-06-13 23:07,File còng 4cm,SP082,7,26000,182000,NV039,Thẻ,KH424,Nam Định
HD0600536,2025-06-06 05:57,Nước ép cam Twister,SP020,6,11000,66000,NV015,Chuyển khoản,KH618,Tiền Giang
HD0600537,2025-06-28 14:25,File còng 4cm,SP082,9,26000,234000,NV045,Chuyển khoản,KH951,Lai Châu
HD0600538,2025-06-03 15:51,Bắp rang bơ đóng gói,SP048,8,11000,88000,NV037,Thẻ,KH309,Trà Vinh
HD0600539,2025-06-11 14:24,Trà sữa C2,SP025,9,9000,81000,NV016,ZaloPay,KH099,Yên Bái
HD0600540,2025-06-10 19:53,Thùng rác nhựa 10L,SP055,5,45000,225000,NV003,ZaloPay,KH225,Bình Định
HD0600541,2025-06-13 07:18,Kẹo Alpenliebe,SP016,3,5000,15000,NV029,MoMo,KH775,Sóc Trăng
HD0600542,2025-06-12 20:26,Giấy decal in A4,SP086,10,19000,190000,NV007,Thẻ,KH263,Quảng Bình
HD0600543,2025-06-21 01:44,Giấy decal in A4,SP086,9,19000,171000,NV039,MoMo,KH218,Hưng Yên
HD0600544,2025-06-24 12:11,Ổ cắm điện 5 lỗ,SP057,5,35000,175000,NV035,MoMo,,Đà Nẵng
HD0600545,2025-06-06 23:41,Xà phòng Lifebuoy bánh,SP038,2,11000,22000,NV022,ZaloPay,KH873,Kon Tum
HD0600546,2025-06-12 20:40,Bộ dao cạo râu Gillette,SP095,6,33000,198000,NV026,Thẻ,KH092,TP Hồ Chí Minh
HD0600547,2025-06-22 03:49,Tai nghe nhét tai giá rẻ,SP058,8,35000,280000,NV025,Thẻ,KH429,Đồng Tháp
HD0600548,2025-06-21 11:09,Trà xanh không độ,SP019,6,10000,60000,NV028,MoMo,,Bình Định
HD0600549,2025-06-05 23:27,Băng keo trong 5cm,SP062,5,10000,50000,NV018,Tiền mặt,,Ninh Thuận
HD0600550,2025-06-12 06:21,Bánh Pía Sóc Trăng mini,SP051,10,15000,150000,NV048,MoMo,KH131,Bình Dương
HD0600551,2025-06-26 01:12,Thùng rác nhựa 10L,SP055,6,45000,270000,NV009,ZaloPay,KH590,Gia Lai
HD0600552,2025-06-02 03:04,Sữa rửa mặt Hazeline nghệ,SP034,6,34000,204000,NV042,Chuyển khoản,KH950,Bến Tre
HD0600553,2025-06-10 11:49,Quạt mini USB,SP073,2,32000,64000,NV050,Chuyển khoản,,Bà Rịa - Vũng Tàu
HD0600554,2025-06-05 16:16,Bìa nhựa 2 mặt,SP067,8,8000,64000,NV030,Thẻ,KH244,Quảng Nam
HD0600555,2025-06-03 13:30,Kẹp bướm 32mm,SP084,2,5000,10000,NV047,Chuyển khoản,KH353,Đắk Lắk
HD0600556,2025-06-08 21:03,Ổ cắm điện 5 lỗ,SP057,1,35000,35000,NV005,Chuyển khoản,KH458,Quảng Ngãi
HD0600557,2025-06-11 02:07,Gạo ST25 2kg,SP045,6,68000,408000,NV013,MoMo,KH141,Tuyên Quang
HD0600558,2025-06-03 13:02,Ổ cắm điện 5 lỗ,SP057,3,35000,105000,NV010,Chuyển khoản,KH356,Tiền Giang
HD0600559,2025-06-05 09:28,Nước lau sàn Gift,SP037,5,31000,155000,NV034,MoMo,KH556,Hưng Yên
HD0600560,2025-06-28 04:16,Bàn chải P/S,SP032,9,15000,135000,NV024,Thẻ,KH533,Sơn La
HD0600561,2025-06-07 01:35,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV017,Tiền mặt,KH704,TP Hồ Chí Minh
HD0600562,2025-06-21 20:53,Bìa nhựa 2 mặt,SP067,7,8000,56000,NV024,ZaloPay,KH820,Bà Rịa - Vũng Tàu
HD0600563,2025-06-13 18:03,Coca-Cola lon 330ml,SP022,8,9000,72000,NV026,Chuyển khoản,KH067,Hậu Giang
HD0600564,2025-06-24 15:59,Bắp rang bơ đóng gói,SP048,9,11000,99000,NV041,Thẻ,KH561,Quảng Trị
HD0600565,2025-06-20 01:13,Sữa tươi Vinamilk không đường 180ml,SP008,3,6500,19500,NV005,ZaloPay,KH504,Bình Định
HD0600566,2025-06-22 18:23,Muối i-ốt 500g,SP043,10,7000,70000,NV015,ZaloPay,,Hà Nội
HD0600567,2025-06-20 23:55,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV041,Tiền mặt,,Đắk Nông
HD0600568,2025-06-06 08:29,Bút bi Thiên Long,SP063,10,5000,50000,NV018,Chuyển khoản,,Sóc Trăng
HD0600569,2025-06-20 21:07,Nước xả Comfort,SP040,2,52000,104000,NV039,MoMo,KH453,Hà Nam
HD0600570,2025-06-26 03:46,Nước suối Lavie 500ml,SP018,2,7000,14000,NV005,ZaloPay,KH160,Hậu Giang
HD0600571,2025-06-17 09:38,Khẩu trang y tế hộp 50 cái,SP090,8,37000,296000,NV001,ZaloPay,KH925,Nam Định
HD0600572,2025-06-16 19:21,Dao kéo nhà bếp,SP071,6,28000,168000,NV038,MoMo,KH232,TP Hồ Chí Minh
HD0600573,2025-06-02 06:25,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV044,Chuyển khoản,KH055,Quảng Ngãi
HD0600574,2025-06-25 08:28,Sữa đậu nành Fami,SP011,4,6000,24000,NV006,Thẻ,,Gia Lai
HD0600575,2025-06-11 15:31,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV033,ZaloPay,,Hà Giang
HD0600576,2025-06-09 04:21,Gạo ST25 2kg,SP045,9,68000,612000,NV003,Tiền mặt,KH091,Thừa Thiên Huế
HD0600577,2025-06-27 16:33,Cafe Nescafe đen đá,SP028,9,17000,153000,NV026,Tiền mặt,KH841,Tây Ninh
HD0600578,2025-06-04 23:30,Sáp thơm phòng,SP093,6,20000,120000,NV024,MoMo,KH097,Thái Bình
HD0600579,2025-06-13 00:23,Sữa đặc Ông Thọ,SP010,3,25000,75000,NV019,ZaloPay,,Cà Mau
HD0600580,2025-06-17 02:54,Kem đánh răng P/S 100g,SP033,3,21000,63000,NV047,Chuyển khoản,KH301,Trà Vinh
HD0600581,2025-06-09 04:46,Sữa tươi Vinamilk không đường 180ml,SP008,8,6500,52000,NV047,Thẻ,KH746,Bắc Kạn
HD0600582,2025-06-20 03:08,Bánh quy AFC,SP049,5,16000,80000,NV046,Chuyển khoản,KH293,TP Hồ Chí Minh
HD0600583,2025-06-22 22:21,Tập vở 200 trang,SP064,8,14000,112000,NV008,Tiền mặt,KH074,Đà Nẵng
HD0600584,2025-06-17 21:45,Tương ớt Cholimex,SP098,4,12000,48000,NV049,Tiền mặt,KH055,Hà Nam
HD0600585,2025-06-28 18:44,Phở ăn liền Vifon,SP003,5,8500,42500,NV002,Tiền mặt,KH768,Thái Bình
HD0600586,2025-06-03 03:34,Bắp rang bơ đóng gói,SP048,8,11000,88000,NV034,ZaloPay,KH938,Hải Dương
HD0600587,2025-06-14 23:09,Quạt mini USB,SP073,9,32000,288000,NV001,Thẻ,,Hưng Yên
HD0600588,2025-06-19 11:41,Trà sữa C2,SP025,7,9000,63000,NV031,Chuyển khoản,KH005,Quảng Ninh
HD0600589,2025-06-20 21:49,Bút chì gỗ HB,SP068,3,7000,21000,NV023,MoMo,,Thái Bình
HD0600590,2025-06-15 05:43,Khay đựng hồ sơ,SP079,7,18000,126000,NV024,Chuyển khoản,KH983,Kiên Giang
HD0600591,2025-06-01 03:36,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV023,Chuyển khoản,KH892,Kon Tum
HD0600592,2025-06-22 01:20,Miếng dán cường lực điện thoại,SP059,5,15000,75000,NV031,Tiền mặt,KH258,Nghệ An
HD0600593,2025-06-08 23:51,Bột nêm Knorr 400g,SP097,7,35000,245000,NV003,MoMo,KH033,Bạc Liêu
HD0600594,2025-06-02 08:28,Sữa tươi Vinamilk không đường 180ml,SP008,4,6500,26000,NV024,ZaloPay,KH704,Lạng Sơn
HD0600595,2025-06-06 00:39,Gôm Pentel,SP066,1,4000,4000,NV002,ZaloPay,,Bình Phước
HD0600596,2025-06-24 11:38,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV042,MoMo,,Kon Tum
HD0600597,2025-06-15 02:11,Bìa còng A4,SP081,8,22000,176000,NV033,MoMo,KH313,Quảng Ngãi
HD0600598,2025-06-16 18:52,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV006,Thẻ,KH656,Yên Bái
HD0600599,2025-06-09 04:32,Phở ăn liền Vifon,SP003,4,8500,34000,NV013,ZaloPay,,Đắk Lắk
HD0600600,2025-06-08 10:55,Sữa chua uống Probi,SP009,4,7000,28000,NV043,Tiền mặt,KH979,Nghệ An
HD0600601,2025-06-14 21:39,Nến thơm mini,SP053,5,25000,125000,NV004,MoMo,,Bắc Giang
HD0600602,2025-06-15 22:38,Muối i-ốt 500g,SP043,4,7000,28000,NV025,Thẻ,KH645,Vĩnh Phúc
HD0600603,2025-06-03 15:45,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV023,ZaloPay,KH191,Tuyên Quang
HD0600604,2025-06-04 17:39,Ổ cứng SSD 240GB,SP075,6,620000,3720000,NV003,ZaloPay,,Hòa Bình
HD0600605,2025-06-03 04:50,Dao rọc giấy nhỏ,SP061,6,8000,48000,NV043,MoMo,KH349,Long An
HD0600606,2025-06-28 23:43,Nước xịt phòng hương lavender,SP092,6,42000,252000,NV038,Chuyển khoản,KH732,Ninh Bình
HD0600607,2025-06-24 01:58,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV034,Thẻ,KH143,Cần Thơ
HD0600608,2025-06-27 08:51,Tương cà Heinz,SP099,2,17000,34000,NV049,Tiền mặt,KH318,Vĩnh Phúc
HD0600609,2025-06-07 02:52,Túi zipper đựng đồ,SP080,3,10000,30000,NV045,Chuyển khoản,KH161,Bình Dương
HD0600610,2025-06-02 01:24,Chổi quét bụi mini,SP054,2,21000,42000,NV016,ZaloPay,KH327,An Giang
HD0600611,2025-06-01 16:21,Tương cà Heinz,SP099,2,17000,34000,NV035,Chuyển khoản,KH246,Phú Yên
HD0600612,2025-06-27 05:25,Giấy note 3x3,SP070,8,3000,24000,NV032,Thẻ,,Thừa Thiên Huế
HD0600613,2025-06-09 07:14,Gia vị nấu bún bò Huế,SP100,2,24000,48000,NV024,ZaloPay,KH185,Bình Dương
HD0600614,2025-06-09 15:11,Bánh gạo One One,SP014,8,10000,80000,NV004,Thẻ,KH417,Nghệ An
HD0600615,2025-06-13 22:10,Dao rọc giấy nhỏ,SP061,4,8000,32000,NV018,Thẻ,KH843,Hải Dương
HD0600616,2025-06-17 02:02,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV047,MoMo,KH919,Vĩnh Long
HD0600617,2025-06-17 01:08,Gôm Pentel,SP066,10,4000,40000,NV016,Thẻ,KH749,Lào Cai
HD0600618,2025-06-23 11:42,Bật lửa gas mini,SP056,9,6000,54000,NV050,Thẻ,,Bạc Liêu
HD0600619,2025-06-05 15:54,Tương cà Heinz,SP099,5,17000,85000,NV045,Chuyển khoản,KH959,Cần Thơ
HD0600620,2025-06-06 12:18,Băng keo trong 5cm,SP062,5,10000,50000,NV048,MoMo,KH134,Long An
HD0600621,2025-06-28 07:19,Xà phòng Lifebuoy bánh,SP038,2,11000,22000,NV030,Tiền mặt,KH046,TP Hồ Chí Minh
HD0600622,2025-06-13 08:38,Kẹp giấy lớn,SP069,2,5000,10000,NV028,ZaloPay,KH967,Lạng Sơn
HD0600623,2025-06-12 01:59,Bánh quy AFC,SP049,2,16000,32000,NV024,Thẻ,KH243,Đắk Nông
HD0600624,2025-06-18 06:44,Máy sấy tóc mini,SP089,5,95000,475000,NV022,ZaloPay,KH485,Bình Dương
HD0600625,2025-06-10 13:40,Phở ăn liền Vifon,SP003,3,8500,25500,NV020,Chuyển khoản,KH222,Lào Cai
HD0600626,2025-06-12 06:28,Đường Biên Hòa 1kg,SP042,9,25000,225000,NV009,ZaloPay,,Trà Vinh
HD0600627,2025-06-28 10:49,USB 32GB Kingston,SP076,4,110000,440000,NV039,Tiền mặt,KH795,Bình Thuận
HD0600628,2025-06-26 03:06,Coca-Cola lon 330ml,SP022,5,9000,45000,NV030,Thẻ,KH313,TP Hồ Chí Minh
HD0600629,2025-06-21 12:30,Bánh gạo One One,SP014,10,10000,100000,NV005,Tiền mặt,,Hà Giang
HD0600630,2025-06-01 11:27,Quạt mini USB,SP073,3,32000,96000,NV018,MoMo,KH396,Bình Thuận
HD0600631,2025-06-01 03:36,Dầu ăn Tường An 1L,SP044,2,59000,118000,NV033,Chuyển khoản,KH255,Khánh Hòa
HD0600632,2025-06-01 01:51,Bánh gạo One One,SP014,1,10000,10000,NV032,Chuyển khoản,,Vĩnh Phúc
HD0600633,2025-06-03 01:08,Pin tiểu Panasonic (2 viên),SP060,8,18000,144000,NV005,MoMo,KH953,Quảng Nam
HD0600634,2025-06-10 10:27,Ổ cứng SSD 240GB,SP075,2,620000,1240000,NV041,MoMo,,Thái Bình
HD0600635,2025-06-21 21:56,Sữa đậu nành Fami,SP011,7,6000,42000,NV037,Thẻ,KH183,Bến Tre
HD0600636,2025-06-01 17:10,Bút bi Thiên Long,SP063,3,5000,15000,NV002,Thẻ,,Bắc Ninh
HD0600637,2025-06-23 19:15,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV021,Thẻ,KH401,Vĩnh Long
HD0600638,2025-06-12 20:31,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV016,MoMo,KH066,Ninh Thuận
