Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0800423,2025-08-21 08:34,Nước lau sàn Gift,SP037,7,31000,217000,NV037,Chuyển khoản,,Lào Cai
HD0800424,2025-08-10 14:15,Bìa lá A4,SP083,10,12000,120000,NV005,Tiền mặt,KH799,Cà Mau
HD0800425,2025-08-12 16:09,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV005,Thẻ,,Bình Dương
HD0800426,2025-08-14 15:46,Bàn chải P/S,SP032,2,15000,30000,NV048,MoMo,KH754,Thanh Hóa
HD0800427,2025-08-02 09:39,Ổ cắm điện 5 lỗ,SP057,10,35000,350000,NV008,MoMo,KH051,Thái Bình
HD0800428,2025-08-04 19:19,Quạt mini USB,SP073,5,32000,160000,NV032,Chuyển khoản,,Nam Định
HD0800429,2025-08-07 19:44,Bìa lá A4,SP083,5,12000,60000,NV009,Tiền mặt,KH278,Đắk Nông
HD0800430,2025-08-14 06:44,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV016,ZaloPay,KH111,Phú Yên
HD0800431,2025-08-10 12:37,Trà lipton túi lọc hộp 25 gói,SP052,4,42000,168000,NV032,Chuyển khoản,KH167,Hà Nội
HD0800432,2025-08-08 03:06,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV018,MoMo,KH994,Tuyên Quang
HD0800433,2025-08-17 12:28,Bột nêm Knorr 400g,SP097,10,35000,350000,NV033,Chuyển khoản,KH662,Sóc Trăng
HD0800434,2025-08-24 03:56,Bánh tráng cuốn mè,SP050,4,17000,68000,NV027,Tiền mặt,KH239,Nam Định
HD0800435,2025-08-21 05:04,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV026,Thẻ,KH109,Quảng Ninh
HD0800436,2025-08-10 05:17,Nước ngọt Pepsi 390ml,SP021,1,9000,9000,NV023,Tiền mặt,KH551,Bình Phước
HD0800437,2025-08-15 08:26,Sữa tươi Vinamilk không đường 180ml,SP008,5,6500,32500,NV006,ZaloPay,,Hà Tĩnh
HD0800438,2025-08-08 13:38,Bàn chải P/S,SP032,10,15000,150000,NV031,MoMo,KH283,Lạng Sơn
HD0800439,2025-08-14 09:56,Khay đựng hồ sơ,SP079,10,18000,180000,NV005,Chuyển khoản,,Cần Thơ
HD0800440,2025-08-04 21:37,Snack Lay’s vị khoai tây,SP005,2,12000,24000,NV012,ZaloPay,KH629,Lào Cai
HD0800441,2025-08-05 23:52,Xà phòng Lifebuoy bánh,SP038,2,11000,22000,NV021,Thẻ,KH500,Bến Tre
HD0800442,2025-08-10 16:50,Bánh Chocopie Orion,SP012,4,38000,152000,NV018,Chuyển khoản,KH306,Bà Rịa - Vũng Tàu
HD0800443,2025-08-19 08:55,Nước xả Comfort,SP040,6,52000,312000,NV026,Thẻ,KH062,Lào Cai
HD0800444,2025-08-13 16:54,Bánh quy Cosy Marie,SP013,6,15000,90000,NV005,Thẻ,KH251,Ninh Thuận
HD0800445,2025-08-04 04:33,Ổ cắm điện 5 lỗ,SP057,1,35000,35000,NV010,Thẻ,KH988,Hà Nội
HD0800446,2025-08-24 15:19,Dao kéo nhà bếp,SP071,1,28000,28000,NV003,ZaloPay,KH953,Ninh Bình
HD0800447,2025-08-12 03:47,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV026,Chuyển khoản,KH490,Sơn La
HD0800448,2025-08-06 10:42,Thước kẻ 20cm,SP065,2,6000,12000,NV025,Tiền mặt,KH663,Ninh Bình
HD0800449,2025-08-12 13:47,Kem đánh răng P/S 100g,SP033,1,21000,21000,NV043,Thẻ,,Bến Tre
HD0800450,2025-08-22 09:55,Bút chì gỗ HB,SP068,9,7000,63000,NV046,MoMo,KH535,Hậu Giang
HD0800451,2025-08-12 14:10,Nến thơm mini,SP053,1,25000,25000,NV006,Tiền mặt,,Hưng Yên
HD0800452,2025-08-11 02:33,Tai nghe nhét tai giá rẻ,SP058,10,35000,350000,NV007,ZaloPay,,Bến Tre
HD0800453,2025-08-09 09:35,Redbull Thái Lan 250ml,SP024,1,12000,12000,NV030,ZaloPay,,Quảng Nam
HD0800454,2025-08-08 20:47,Phở ăn liền Vifon,SP003,5,8500,42500,NV038,Thẻ,,Đồng Nai
HD0800455,2025-08-13 19:00,Giấy vệ sinh Bless You 10 cuộn,SP031,6,48000,288000,NV046,Chuyển khoản,,Đà Nẵng
HD0800456,2025-08-25 22:50,Bánh Pía Sóc Trăng mini,SP051,6,15000,90000,NV037,Tiền mặt,KH215,Bình Thuận
HD0800457,2025-08-22 14:50,Khăn giấy ướt Bobby,SP030,8,22000,176000,NV022,MoMo,KH460,Khánh Hòa
HD0800458,2025-08-15 21:31,Bột giặt Omo 400g,SP039,4,18000,72000,NV036,Thẻ,KH191,Tiền Giang
HD0800459,2025-08-27 14:26,Cafe Nescafe đen đá,SP028,6,17000,102000,NV011,Thẻ,KH019,Lào Cai
HD0800460,2025-08-16 07:52,Tập vở 200 trang,SP064,6,14000,84000,NV018,Thẻ,,Bạc Liêu
HD0800461,2025-08-25 10:47,Gia vị nấu bún bò Huế,SP100,9,24000,216000,NV014,Chuyển khoản,KH578,Thanh Hóa
HD0800462,2025-08-21 16:28,Sữa rửa mặt Hazeline nghệ,SP034,8,34000,272000,NV027,ZaloPay,KH365,Ninh Thuận
HD0800463,2025-08-18 08:09,Bánh mì sandwich Tường An,SP047,3,23000,69000,NV003,ZaloPay,KH489,Lạng Sơn
HD0800464,2025-08-20 18:53,Nước suối Aquafina 500ml,SP017,1,7000,7000,NV011,Tiền mặt,,Quảng Trị
HD0800465,2025-08-26 11:58,Tập vở 200 trang,SP064,4,14000,56000,NV019,Thẻ,KH724,An Giang
HD0800466,2025-08-09 07:03,Tập vở 200 trang,SP064,10,14000,140000,NV046,Chuyển khoản,,Vĩnh Phúc
HD0800467,2025-08-17 01:51,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV023,Chuyển khoản,KH376,Nghệ An
HD0800468,2025-08-20 20:00,Bột nêm Knorr 400g,SP097,4,35000,140000,NV018,Chuyển khoản,KH436,Bạc Liêu
HD0800469,2025-08-22 22:47,Trà xanh không độ,SP019,7,10000,70000,NV037,ZaloPay,,Kiên Giang
HD0800470,2025-08-07 16:51,Bột nêm Knorr 400g,SP097,9,35000,315000,NV012,Thẻ,KH442,Bình Định
HD0800471,2025-08-25 10:21,Trà lipton túi lọc hộp 25 gói,SP052,2,42000,84000,NV045,Chuyển khoản,KH032,Bình Thuận
HD0800472,2025-08-27 23:19,Tai nghe nhét tai giá rẻ,SP058,8,35000,280000,NV020,Thẻ,KH674,Đồng Nai
HD0800473,2025-08-17 15:56,Bánh mì sandwich Tường An,SP047,9,23000,207000,NV041,Tiền mặt,KH475,Hà Tĩnh
HD0800474,2025-08-17 01:49,Bìa còng A4,SP081,9,22000,198000,NV041,MoMo,,Đồng Nai
HD0800475,2025-08-18 09:27,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV034,Chuyển khoản,,Đắk Lắk
HD0800476,2025-08-25 06:27,Bánh tráng cuốn mè,SP050,6,17000,102000,NV040,Tiền mặt,KH188,Quảng Nam
HD0800477,2025-08-09 19:57,Khăn giấy ướt Bobby,SP030,3,22000,66000,NV024,ZaloPay,,Lâm Đồng
HD0800478,2025-08-27 18:03,Túi zipper đựng đồ,SP080,2,10000,20000,NV047,Chuyển khoản,,Tiền Giang
HD0800479,2025-08-20 05:32,Bình nước giữ nhiệt 500ml,SP072,5,65000,325000,NV031,Thẻ,,Tây Ninh
HD0800480,2025-08-06 17:55,Bột giặt Omo 400g,SP039,9,18000,162000,NV040,Thẻ,,Hà Nam
HD0800481,2025-08-12 14:58,Tương ớt Cholimex,SP098,5,12000,60000,NV018,MoMo,KH450,Nghệ An
HD0800482,2025-08-28 05:43,Snack Oishi tôm cay,SP006,8,10000,80000,NV021,ZaloPay,KH159,Hải Dương
HD0800483,2025-08-09 01:14,Giấy decal in A4,SP086,6,19000,114000,NV003,MoMo,KH529,Tây Ninh
HD0800484,2025-08-19 02:09,Tai nghe nhét tai giá rẻ,SP058,10,35000,350000,NV028,Chuyển khoản,,Bình Phước
HD0800485,2025-08-02 13:13,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV036,ZaloPay,KH775,Thanh Hóa
HD0800486,2025-08-28 03:24,Máy sấy tóc mini,SP089,2,95000,190000,NV029,ZaloPay,KH766,Đồng Nai
HD0800487,2025-08-17 06:03,Sữa chua uống Probi,SP009,10,7000,70000,NV017,MoMo,KH681,Vĩnh Long
HD0800488,2025-08-22 17:31,Phở ăn liền Vifon,SP003,6,8500,51000,NV020,Chuyển khoản,KH167,Lai Châu
HD0800489,2025-08-06 16:21,Nến thơm mini,SP053,5,25000,125000,NV020,Thẻ,KH800,Đồng Nai
HD0800490,2025-08-01 02:36,Tai nghe nhét tai giá rẻ,SP058,9,35000,315000,NV037,ZaloPay,KH301,Bình Thuận
HD0800491,2025-08-14 00:26,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV046,ZaloPay,,Ninh Bình
HD0800492,2025-08-09 07:28,Bột giặt Omo 400g,SP039,1,18000,18000,NV014,MoMo,KH051,Kiên Giang
HD0800493,2025-08-17 14:57,Bột giặt Omo 400g,SP039,9,18000,162000,NV049,MoMo,,Quảng Trị
HD0800494,2025-08-14 20:48,Tương cà Heinz,SP099,8,17000,136000,NV040,ZaloPay,,Hòa Bình
HD0800495,2025-08-16 01:13,Giấy in A4 Double A,SP085,8,68000,544000,NV029,MoMo,KH477,Bắc Giang
HD0800496,2025-08-07 17:55,Bánh quy AFC,SP049,10,16000,160000,NV048,MoMo,KH392,Hà Giang
HD0800497,2025-08-08 20:52,Kẹo cao su Doublemint,SP015,8,6000,48000,NV003,ZaloPay,KH217,Hà Nội
HD0800498,2025-08-19 07:57,Ổ cắm điện 5 lỗ,SP057,2,35000,70000,NV039,MoMo,KH370,Phú Yên
HD0800499,2025-08-05 11:46,Máy sấy tóc mini,SP089,9,95000,855000,NV046,MoMo,,Nghệ An
HD0800500,2025-08-20 14:12,Sữa rửa mặt Hazeline nghệ,SP034,10,34000,340000,NV002,Thẻ,KH136,Khánh Hòa
HD0800501,2025-08-01 20:41,Cafe lon Highlands,SP026,1,18000,18000,NV048,Chuyển khoản,KH307,Quảng Ngãi
HD0800502,2025-08-11 20:39,Kẹo Alpenliebe,SP016,6,5000,30000,NV045,Thẻ,KH632,Thừa Thiên Huế
HD0800503,2025-08-26 00:55,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV040,ZaloPay,KH193,Hà Nội
HD0800504,2025-08-05 18:57,Bột giặt Omo 400g,SP039,10,18000,180000,NV019,ZaloPay,KH075,Sơn La
HD0800505,2025-08-20 02:46,Bánh tráng cuốn mè,SP050,6,17000,102000,NV022,MoMo,KH341,Phú Yên
HD0800506,2025-08-09 11:02,Bình nước giữ nhiệt 500ml,SP072,2,65000,130000,NV010,Tiền mặt,KH936,Tiền Giang
HD0800507,2025-08-13 20:26,Sữa đặc Ông Thọ,SP010,8,25000,200000,NV018,ZaloPay,KH213,Vĩnh Long
HD0800508,2025-08-18 04:09,Bàn chải P/S,SP032,6,15000,90000,NV011,Tiền mặt,,Lào Cai
HD0800509,2025-08-16 05:42,USB 32GB Kingston,SP076,1,110000,110000,NV050,Chuyển khoản,KH535,Cần Thơ
HD0800510,2025-08-17 00:02,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV021,ZaloPay,KH570,Trà Vinh
HD0800511,2025-08-18 04:14,Nước xịt phòng hương lavender,SP092,10,42000,420000,NV001,ZaloPay,KH607,Thái Nguyên
HD0800512,2025-08-28 02:21,Trứng gà CP hộp 10 quả,SP046,6,33000,198000,NV035,MoMo,,Cao Bằng
HD0800513,2025-08-04 03:28,Dụng cụ cắt móng tay,SP094,9,17000,153000,NV028,MoMo,KH222,Tiền Giang
HD0800514,2025-08-07 10:08,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV050,Chuyển khoản,KH625,Vĩnh Long
HD0800515,2025-08-13 18:52,Sting dâu 330ml,SP023,10,10000,100000,NV040,Thẻ,KH595,Tây Ninh
HD0800516,2025-08-27 17:52,Snack Oishi tôm cay,SP006,8,10000,80000,NV036,MoMo,KH870,Ninh Thuận
HD0800517,2025-08-24 00:48,Túi zipper đựng đồ,SP080,10,10000,100000,NV017,Thẻ,KH380,Nam Định
HD0800518,2025-08-24 22:01,Bánh quy Cosy Marie,SP013,3,15000,45000,NV016,Chuyển khoản,KH539,Nghệ An
HD0800519,2025-08-20 10:59,Tập vở 200 trang,SP064,10,14000,140000,NV015,Thẻ,KH718,Hà Tĩnh
HD0800520,2025-08-03 15:35,Sáp thơm phòng,SP093,1,20000,20000,NV050,Thẻ,KH286,Hậu Giang
HD0800521,2025-08-02 21:08,Bìa nhựa 2 mặt,SP067,5,8000,40000,NV030,MoMo,KH050,Điện Biên
HD0800522,2025-08-02 00:13,Miếng lót chuột nhỏ,SP078,9,12000,108000,NV034,Tiền mặt,KH465,Sơn La
HD0800523,2025-08-03 16:44,Bánh tráng Tân Nhiên,SP004,1,12000,12000,NV043,Thẻ,KH045,Sơn La
HD0800524,2025-08-23 08:30,Balo laptop chống sốc,SP074,1,140000,140000,NV012,Thẻ,KH620,Đắk Lắk
HD0800525,2025-08-21 22:42,Bắp rang bơ đóng gói,SP048,3,11000,33000,NV001,Thẻ,KH101,Quảng Ngãi
HD0800526,2025-08-23 21:59,Bìa còng A4,SP081,6,22000,132000,NV004,Chuyển khoản,,Bắc Kạn
HD0800527,2025-08-09 20:07,Nước suối Lavie 500ml,SP018,10,7000,70000,NV033,Tiền mặt,KH892,Thái Bình
HD0800528,2025-08-21 14:06,Ổ cắm điện 3 lỗ,SP088,2,30000,60000,NV002,Thẻ,,Cà Mau
HD0800529,2025-08-17 21:36,Máy tính Casio FX-580,SP087,1,720000,720000,NV033,MoMo,KH485,Sóc Trăng
HD0800530,2025-08-23 13:30,Bộ dao cạo râu Gillette,SP095,1,33000,33000,NV045,Thẻ,KH037,Đồng Tháp
HD0800531,2025-08-21 03:31,Dao kéo nhà bếp,SP071,6,28000,168000,NV012,ZaloPay,KH232,Bắc Giang
HD0800532,2025-08-13 02:06,Snack Oishi tôm cay,SP006,6,10000,60000,NV018,ZaloPay,KH423,Đắk Nông
HD0800533,2025-08-08 12:20,Redbull Thái Lan 250ml,SP024,10,12000,120000,NV021,ZaloPay,KH196,Vĩnh Phúc
HD0800534,2025-08-03 07:40,Dầu ăn Tường An 1L,SP044,3,59000,177000,NV023,Thẻ,KH912,Cần Thơ
HD0800535,2025-08-27 21:01,Tương ớt Cholimex,SP098,4,12000,48000,NV024,Thẻ,KH209,An Giang
HD0800536,2025-08-11 02:12,Kem đánh răng P/S 100g,SP033,5,21000,105000,NV049,Thẻ,KH637,Lâm Đồng
HD0800537,2025-08-13 20:06,Muối i-ốt 500g,SP043,4,7000,28000,NV039,ZaloPay,KH745,Đồng Tháp
HD0800538,2025-08-18 11:35,Xà phòng Lifebuoy bánh,SP038,8,11000,88000,NV015,Chuyển khoản,KH274,Hòa Bình
HD0800539,2025-08-08 15:55,Gạo ST25 2kg,SP045,4,68000,272000,NV011,MoMo,KH567,Đồng Nai
HD0800540,2025-08-14 20:33,Bắp rang bơ đóng gói,SP048,1,11000,11000,NV020,Thẻ,KH591,Hải Dương
HD0800541,2025-08-28 08:15,Nến thơm mini,SP053,9,25000,225000,NV026,Chuyển khoản,KH469,Quảng Bình
HD0800542,2025-08-08 23:54,Dầu ăn Tường An 1L,SP044,1,59000,59000,NV021,Tiền mặt,KH097,Điện Biên
HD0800543,2025-08-07 16:46,Dầu ăn Tường An 1L,SP044,7,59000,413000,NV031,Thẻ,KH616,Phú Yên
HD0800544,2025-08-24 20:16,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV009,Thẻ,KH376,Sóc Trăng
HD0800545,2025-08-20 07:49,Gạo ST25 2kg,SP045,10,68000,680000,NV019,Chuyển khoản,KH705,Bắc Ninh
HD0800546,2025-08-20 14:58,Bánh quy Cosy Marie,SP013,6,15000,90000,NV039,Tiền mặt,KH895,Lào Cai
HD0800547,2025-08-09 06:18,Dao rọc giấy nhỏ,SP061,7,8000,56000,NV007,Thẻ,KH781,Thanh Hóa
HD0800548,2025-08-06 17:28,Bật lửa gas mini,SP056,1,6000,6000,NV028,Tiền mặt,KH466,Kiên Giang
HD0800549,2025-08-17 03:28,Dầu ăn Tường An 1L,SP044,8,59000,472000,NV002,MoMo,KH557,Phú Yên
HD0800550,2025-08-07 12:10,Bật lửa gas mini,SP056,1,6000,6000,NV010,Tiền mặt,KH510,Ninh Bình
HD0800551,2025-08-13 05:58,Muối i-ốt 500g,SP043,2,7000,14000,NV022,MoMo,KH724,Bắc Ninh
HD0800552,2025-08-25 00:06,Tai nghe nhét tai giá rẻ,SP058,5,35000,175000,NV025,MoMo,KH665,Đồng Nai
HD0800553,2025-08-26 18:13,Giấy note 3x3,SP070,10,3000,30000,NV045,ZaloPay,KH253,Bắc Giang
HD0800554,2025-08-08 13:09,Gia vị nấu bún bò Huế,SP100,9,24000,216000,NV045,Tiền mặt,,Cà Mau
HD0800555,2025-08-24 23:30,Tương cà Heinz,SP099,4,17000,68000,NV007,ZaloPay,KH635,Quảng Nam
HD0800556,2025-08-09 02:13,Trà sữa C2,SP025,7,9000,63000,NV008,Chuyển khoản,KH904,Bắc Giang
HD0800557,2025-08-10 04:08,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV033,MoMo,KH068,Ninh Bình
HD0800558,2025-08-18 23:43,Ổ cắm điện 5 lỗ,SP057,4,35000,140000,NV041,Tiền mặt,KH073,Kiên Giang
HD0800559,2025-08-18 20:06,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV021,MoMo,,Hậu Giang
HD0800560,2025-08-03 07:15,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV039,Chuyển khoản,KH682,Thanh Hóa
HD0800561,2025-08-10 11:36,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV013,MoMo,KH949,Thanh Hóa
HD0800562,2025-08-06 01:03,Cáp sạc Type-C,SP077,9,30000,270000,NV030,MoMo,,Phú Thọ
HD0800563,2025-08-21 05:32,Mì Omachi xốt spaghetti,SP002,5,11000,55000,NV043,ZaloPay,KH563,Đồng Nai
HD0800564,2025-08-18 04:41,Kem đánh răng P/S 100g,SP033,10,21000,210000,NV035,Thẻ,KH903,Lào Cai
HD0800565,2025-08-12 22:54,Coca-Cola lon 330ml,SP022,5,9000,45000,NV011,Chuyển khoản,KH038,Nam Định
HD0800566,2025-08-24 11:47,Bánh Chocopie Orion,SP012,7,38000,266000,NV036,Tiền mặt,KH134,Bình Định
HD0800567,2025-08-18 00:45,Nước xả Comfort,SP040,2,52000,104000,NV017,MoMo,KH504,Sóc Trăng
HD0800568,2025-08-25 13:39,Miếng dán cường lực điện thoại,SP059,8,15000,120000,NV041,Thẻ,KH620,Cần Thơ
HD0800569,2025-08-22 16:01,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV041,ZaloPay,KH956,Đồng Nai
HD0800570,2025-08-13 10:57,Xà phòng Lifebuoy bánh,SP038,5,11000,55000,NV024,ZaloPay,KH997,Quảng Nam
HD0800571,2025-08-26 17:58,Khăn giấy ướt Bobby,SP030,3,22000,66000,NV007,Chuyển khoản,KH115,Gia Lai
HD0800572,2025-08-06 17:35,Máy sấy tóc mini,SP089,2,95000,190000,NV033,Chuyển khoản,KH814,Bến Tre
HD0800573,2025-08-28 21:19,Kẹo cao su Doublemint,SP015,7,6000,42000,NV032,ZaloPay,KH055,Tuyên Quang
HD0800574,2025-08-15 04:48,Bánh tráng cuốn mè,SP050,2,17000,34000,NV013,Thẻ,KH996,Hậu Giang
HD0800575,2025-08-03 21:02,Redbull Thái Lan 250ml,SP024,4,12000,48000,NV047,MoMo,KH341,Lạng Sơn
HD0800576,2025-08-21 10:48,Túi zipper đựng đồ,SP080,1,10000,10000,NV035,Thẻ,KH858,Hà Nội
HD0800577,2025-08-02 20:08,Khăn giấy rút Pulppy,SP029,5,22000,110000,NV049,Chuyển khoản,KH665,Quảng Nam
HD0800578,2025-08-10 00:48,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV032,Thẻ,,An Giang
HD0800579,2025-08-14 04:30,Gia vị nấu bún bò Huế,SP100,3,24000,72000,NV039,MoMo,KH659,Phú Yên
HD0800580,2025-08-22 11:25,Tai nghe nhét tai giá rẻ,SP058,6,35000,210000,NV038,ZaloPay,KH262,Hà Tĩnh
HD0800581,2025-08-12 07:14,Trà sữa C2,SP025,4,9000,36000,NV014,ZaloPay,KH010,Phú Thọ
HD0800582,2025-08-28 10:19,Máy tính Casio FX-580,SP087,5,720000,3600000,NV022,Thẻ,KH059,Hà Nam
HD0800583,2025-08-06 23:11,Sáp thơm phòng,SP093,10,20000,200000,NV015,ZaloPay,KH093,Đồng Tháp
HD0800584,2025-08-02 18:11,Balo laptop chống sốc,SP074,7,140000,980000,NV014,Tiền mặt,,Ninh Bình
HD0800585,2025-08-14 18:38,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV010,Tiền mặt,KH588,Gia Lai
HD0800586,2025-08-10 08:32,Tương ớt Cholimex,SP098,1,12000,12000,NV046,ZaloPay,KH355,Phú Yên
HD0800587,2025-08-13 01:44,USB 32GB Kingston,SP076,7,110000,770000,NV018,Thẻ,KH962,Nghệ An
HD0800588,2025-08-09 00:01,Giấy decal in A4,SP086,6,19000,114000,NV049,Chuyển khoản,KH494,TP Hồ Chí Minh
HD0800589,2025-08-26 01:34,Cafe G7 3in1,SP027,4,16000,64000,NV007,Tiền mặt,KH116,Bình Định
HD0800590,2025-08-02 22:16,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV034,MoMo,KH051,Cao Bằng
HD0800591,2025-08-26 23:27,Bánh quy AFC,SP049,9,16000,144000,NV047,Tiền mặt,KH932,Đắk Nông
HD0800592,2025-08-26 11:30,Bánh quy AFC,SP049,2,16000,32000,NV004,Chuyển khoản,KH980,Kon Tum
HD0800593,2025-08-10 13:50,Miếng dán cường lực điện thoại,SP059,6,15000,90000,NV043,Thẻ,KH588,Sơn La
HD0800594,2025-08-11 06:41,Sữa đặc Ông Thọ,SP010,1,25000,25000,NV011,Thẻ,KH991,Lai Châu
HD0800595,2025-08-03 01:05,Tương cà Heinz,SP099,8,17000,136000,NV020,MoMo,KH082,Nam Định
HD0800596,2025-08-05 09:22,Bàn chải P/S,SP032,4,15000,60000,NV045,Thẻ,KH228,Tuyên Quang
HD0800597,2025-08-21 01:52,Ổ cứng SSD 240GB,SP075,2,620000,1240000,NV046,ZaloPay,KH438,Đắk Nông
HD0800598,2025-08-08 12:17,Tập vở 200 trang,SP064,3,14000,42000,NV012,Chuyển khoản,,Sơn La
HD0800599,2025-08-01 14:23,Bìa nhựa 2 mặt,SP067,4,8000,32000,NV010,MoMo,,Quảng Bình
HD0800600,2025-08-01 19:44,Bắp rang bơ đóng gói,SP048,4,11000,44000,NV037,ZaloPay,KH934,Quảng Ninh
HD0800601,2025-08-22 17:16,Trà lipton túi lọc hộp 25 gói,SP052,2,42000,84000,NV015,ZaloPay,KH663,Đồng Tháp
HD0800602,2025-08-05 05:22,Máy sấy tóc mini,SP089,9,95000,855000,NV033,Thẻ,KH406,Đồng Tháp
HD0800603,2025-08-21 19:25,Bột giặt Omo 400g,SP039,4,18000,72000,NV040,Chuyển khoản,,Bắc Kạn
HD0800604,2025-08-25 10:20,Thùng rác nhựa 10L,SP055,6,45000,270000,NV015,Thẻ,KH908,Vĩnh Long
HD0800605,2025-08-20 21:17,Bánh Chocopie Orion,SP012,4,38000,152000,NV017,Tiền mặt,KH962,Hà Nội
HD0800606,2025-08-19 20:53,Bao cao su OK hộp 3 cái,SP091,7,27000,189000,NV014,ZaloPay,,Hải Phòng
HD0800607,2025-08-05 01:23,Dầu ăn Tường An 1L,SP044,5,59000,295000,NV033,Tiền mặt,KH326,Quảng Nam
HD0800608,2025-08-21 07:25,Khay đựng hồ sơ,SP079,4,18000,72000,NV009,MoMo,KH214,Bạc Liêu
HD0800609,2025-08-04 11:09,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV030,Chuyển khoản,KH939,TP Hồ Chí Minh
HD0800610,2025-08-19 09:44,Bánh quy Cosy Marie,SP013,9,15000,135000,NV048,Thẻ,KH853,Hậu Giang
HD0800611,2025-08-08 19:33,Bột giặt Omo 400g,SP039,4,18000,72000,NV015,Thẻ,,Lào Cai
HD0800612,2025-08-05 23:13,Nến thơm mini,SP053,5,25000,125000,NV025,MoMo,KH825,Bình Định
HD0800613,2025-08-02 18:32,Muối i-ốt 500g,SP043,7,7000,49000,NV017,MoMo,KH508,Tây Ninh
HD0800614,2025-08-04 19:03,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV008,Tiền mặt,KH920,Tuyên Quang
HD0800615,2025-08-12 18:16,Gia vị nấu bún bò Huế,SP100,5,24000,120000,NV024,Tiền mặt,,Điện Biên
HD0800616,2025-08-06 18:57,Bìa nhựa 2 mặt,SP067,9,8000,72000,NV021,Thẻ,KH474,Bình Định
HD0800617,2025-08-15 22:25,Bánh quy AFC,SP049,4,16000,64000,NV047,MoMo,KH357,Cà Mau
HD0800618,2025-08-24 11:56,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV017,Tiền mặt,KH190,Bắc Giang
HD0800619,2025-08-28 06:21,Nước lau sàn Gift,SP037,3,31000,93000,NV037,Thẻ,KH650,Phú Thọ
HD0800620,2025-08-15 03:59,Bánh Chocopie Orion,SP012,4,38000,152000,NV007,ZaloPay,KH501,Quảng Bình
HD0800621,2025-08-07 12:57,Giấy note 3x3,SP070,2,3000,6000,NV016,Tiền mặt,KH112,Cà Mau
HD0800622,2025-08-09 11:04,Nến thơm mini,SP053,8,25000,200000,NV038,MoMo,KH999,Quảng Nam
HD0800623,2025-08-02 14:05,Pin tiểu Panasonic (2 viên),SP060,1,18000,18000,NV007,Tiền mặt,KH827,Bắc Giang
HD0800624,2025-08-25 03:34,Pin tiểu Panasonic (2 viên),SP060,4,18000,72000,NV021,Chuyển khoản,KH555,Hải Dương
HD0800625,2025-08-08 16:54,Sữa đặc Ông Thọ,SP010,1,25000,25000,NV029,Chuyển khoản,KH650,Cần Thơ
HD0800626,2025-08-16 16:33,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV026,MoMo,KH297,An Giang
HD0800627,2025-08-10 11:26,Balo laptop chống sốc,SP074,6,140000,840000,NV019,Tiền mặt,,Cà Mau
HD0800628,2025-08-21 09:40,Bàn chải P/S,SP032,4,15000,60000,NV015,MoMo,,Hải Dương
HD0800629,2025-08-02 04:55,Nước mắm Nam Ngư 500ml,SP041,7,18000,126000,NV042,MoMo,KH829,Tiền Giang
HD0800630,2025-08-08 04:45,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV014,Thẻ,KH128,Bình Dương
HD0800631,2025-08-26 22:11,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV028,Thẻ,KH865,Phú Yên
HD0800632,2025-08-23 22:31,Tương ớt Cholimex,SP098,6,12000,72000,NV004,Thẻ,KH489,Thái Nguyên
HD0800633,2025-08-27 04:35,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV043,MoMo,KH669,Hà Giang
HD0800634,2025-08-04 04:59,Balo laptop chống sốc,SP074,10,140000,1400000,NV039,ZaloPay,KH828,Hà Tĩnh
HD0800635,2025-08-22 16:29,Snack Oishi tôm cay,SP006,10,10000,100000,NV040,Chuyển khoản,KH163,TP Hồ Chí Minh
