Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0700426,2025-07-10 15:53,Bút chì gỗ HB,SP068,4,7000,28000,NV037,MoMo,KH708,Ninh Thuận
HD0700427,2025-07-17 05:55,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV041,Tiền mặt,,Đồng Tháp
HD0700428,2025-07-19 20:22,Sting dâu 330ml,SP023,10,10000,100000,NV008,ZaloPay,KH544,Hải Phòng
HD0700429,2025-07-19 10:27,Kẹp bướm 32mm,SP084,8,5000,40000,NV006,Chuyển khoản,KH315,Nghệ An
HD0700430,2025-07-20 07:56,Bàn chải P/S,SP032,6,15000,90000,NV036,MoMo,,Bắc Giang
HD0700431,2025-07-09 21:35,Ổ cắm điện 5 lỗ,SP057,3,35000,105000,NV008,Tiền mặt,KH637,Long An
HD0700432,2025-07-03 05:53,Kẹo cao su Doublemint,SP015,8,6000,48000,NV050,MoMo,KH167,Yên Bái
HD0700433,2025-07-04 05:31,File còng 4cm,SP082,4,26000,104000,NV045,MoMo,KH266,Đắk Lắk
HD0700434,2025-07-24 10:14,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV016,Thẻ,,Tây Ninh
HD0700435,2025-07-15 17:41,Bìa lá A4,SP083,9,12000,108000,NV029,Thẻ,,Lâm Đồng
HD0700436,2025-07-13 14:15,Tương ớt Cholimex,SP098,3,12000,36000,NV014,Thẻ,,Hòa Bình
HD0700437,2025-07-25 00:09,Tương cà Heinz,SP099,3,17000,51000,NV009,Chuyển khoản,KH337,Phú Yên
HD0700438,2025-07-09 00:59,Trứng gà CP hộp 10 quả,SP046,7,33000,231000,NV049,ZaloPay,KH671,Cà Mau
HD0700439,2025-07-16 18:09,Kẹp bướm 32mm,SP084,8,5000,40000,NV027,Thẻ,KH588,Nghệ An
HD0700440,2025-07-06 15:40,Tập vở 200 trang,SP064,8,14000,112000,NV030,Tiền mặt,KH505,Phú Yên
HD0700441,2025-07-03 01:37,Giấy decal in A4,SP086,8,19000,152000,NV036,Chuyển khoản,,Ninh Thuận
HD0700442,2025-07-28 22:21,Bánh quy Cosy Marie,SP013,2,15000,30000,NV002,ZaloPay,KH614,Vĩnh Phúc
HD0700443,2025-07-17 18:29,Sữa chua uống Probi,SP009,10,7000,70000,NV030,Thẻ,,Quảng Trị
HD0700444,2025-07-03 09:38,Bình nước giữ nhiệt 500ml,SP072,2,65000,130000,NV014,MoMo,KH636,Hải Phòng
HD0700445,2025-07-17 07:21,Máy sấy tóc mini,SP089,1,95000,95000,NV021,Tiền mặt,,Lào Cai
HD0700446,2025-07-07 14:57,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV005,Chuyển khoản,KH941,Ninh Bình
HD0700447,2025-07-27 21:06,Tương ớt Cholimex,SP098,8,12000,96000,NV012,MoMo,KH148,Thái Nguyên
HD0700448,2025-07-16 09:53,Gạo ST25 2kg,SP045,7,68000,476000,NV041,Chuyển khoản,KH436,Thanh Hóa
HD0700449,2025-07-28 02:10,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV032,MoMo,KH498,Lào Cai
HD0700450,2025-07-20 22:33,Cafe lon Highlands,SP026,2,18000,36000,NV004,ZaloPay,KH252,Quảng Trị
HD0700451,2025-07-12 16:00,Bộ dao cạo râu Gillette,SP095,10,33000,330000,NV029,MoMo,KH334,Đắk Nông
HD0700452,2025-07-20 13:09,Nước xịt phòng hương lavender,SP092,4,42000,168000,NV034,ZaloPay,KH564,Tiền Giang
HD0700453,2025-07-28 02:21,Khăn giấy rút Pulppy,SP029,2,22000,44000,NV019,Thẻ,KH572,Lào Cai
HD0700454,2025-07-15 11:57,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV035,Thẻ,,Vĩnh Phúc
HD0700455,2025-07-28 20:42,Cáp sạc Type-C,SP077,8,30000,240000,NV028,Thẻ,KH847,Kon Tum
HD0700456,2025-07-25 12:25,Nước rửa tay Lifebuoy,SP036,7,25000,175000,NV029,Thẻ,KH440,Quảng Nam
HD0700457,2025-07-21 18:13,Bánh mì sandwich Tường An,SP047,1,23000,23000,NV032,Chuyển khoản,KH200,Hải Dương
HD0700458,2025-07-14 10:34,Gôm Pentel,SP066,4,4000,16000,NV011,MoMo,KH623,Thừa Thiên Huế
HD0700459,2025-07-17 14:54,Máy sấy tóc mini,SP089,10,95000,950000,NV020,Tiền mặt,KH196,Bạc Liêu
HD0700460,2025-07-22 16:57,Gạo ST25 2kg,SP045,4,68000,272000,NV030,Chuyển khoản,,Hà Tĩnh
HD0700461,2025-07-20 15:46,Redbull Thái Lan 250ml,SP024,3,12000,36000,NV028,ZaloPay,KH788,TP Hồ Chí Minh
HD0700462,2025-07-08 06:59,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV050,ZaloPay,KH018,Kiên Giang
HD0700463,2025-07-01 16:43,Kẹp giấy lớn,SP069,3,5000,15000,NV043,Tiền mặt,KH105,Cao Bằng
HD0700464,2025-07-04 22:35,Mì Hảo Hảo tôm chua cay,SP001,1,9000,9000,NV032,Thẻ,KH124,Thái Bình
HD0700465,2025-07-20 18:17,Nước suối Lavie 500ml,SP018,2,7000,14000,NV010,ZaloPay,KH108,Ninh Thuận
HD0700466,2025-07-03 08:37,Bộ dao cạo râu Gillette,SP095,7,33000,231000,NV046,ZaloPay,KH784,TP Hồ Chí Minh
HD0700467,2025-07-08 19:56,Nước lau sàn Gift,SP037,5,31000,155000,NV020,ZaloPay,KH975,Tiền Giang
HD0700468,2025-07-13 10:06,Miếng dán cường lực điện thoại,SP059,2,15000,30000,NV010,Thẻ,,Khánh Hòa
HD0700469,2025-07-11 15:35,Xà phòng Lifebuoy bánh,SP038,2,11000,22000,NV014,MoMo,KH725,Hà Nội
HD0700470,2025-07-01 18:48,Cafe G7 3in1,SP027,9,16000,144000,NV040,ZaloPay,KH562,Sóc Trăng
HD0700471,2025-07-11 11:11,Giấy decal in A4,SP086,1,19000,19000,NV026,Chuyển khoản,KH012,Bình Thuận
HD0700472,2025-07-14 19:02,Máy sấy tóc mini,SP089,3,95000,285000,NV005,ZaloPay,KH253,Hải Phòng
HD0700473,2025-07-19 00:59,Bánh quy Cosy Marie,SP013,6,15000,90000,NV031,Thẻ,KH792,Bình Dương
HD0700474,2025-07-14 08:21,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV016,Tiền mặt,KH008,Bình Dương
HD0700475,2025-07-27 05:00,Mì Omachi xốt spaghetti,SP002,8,11000,88000,NV018,Tiền mặt,KH958,Đồng Tháp
HD0700476,2025-07-24 20:36,Dao kéo nhà bếp,SP071,9,28000,252000,NV037,Tiền mặt,KH830,Đắk Lắk
HD0700477,2025-07-21 16:32,Cafe Nescafe đen đá,SP028,8,17000,136000,NV048,Chuyển khoản,KH816,Lạng Sơn
HD0700478,2025-07-02 13:44,Thước kẻ 20cm,SP065,4,6000,24000,NV005,MoMo,KH594,Đắk Lắk
HD0700479,2025-07-21 08:14,Bột nêm Knorr 400g,SP097,9,35000,315000,NV017,Chuyển khoản,KH679,Ninh Thuận
HD0700480,2025-07-18 03:21,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV002,MoMo,KH535,Thái Nguyên
HD0700481,2025-07-28 12:24,Balo laptop chống sốc,SP074,6,140000,840000,NV025,ZaloPay,,Thái Bình
HD0700482,2025-07-05 00:55,Sữa chua uống Probi,SP009,9,7000,63000,NV031,MoMo,KH614,Nam Định
HD0700483,2025-07-01 02:26,Trà xanh không độ,SP019,3,10000,30000,NV022,MoMo,KH277,Cần Thơ
HD0700484,2025-07-01 19:39,Balo laptop chống sốc,SP074,7,140000,980000,NV009,MoMo,KH032,Hà Tĩnh
HD0700485,2025-07-21 17:57,Nước ngọt Pepsi 390ml,SP021,8,9000,72000,NV043,Thẻ,KH697,Hà Giang
HD0700486,2025-07-23 21:23,Snack Oishi tôm cay,SP006,3,10000,30000,NV013,Tiền mặt,,Vĩnh Phúc
HD0700487,2025-07-11 23:10,Tập vở 200 trang,SP064,10,14000,140000,NV001,MoMo,KH118,Hà Giang
HD0700488,2025-07-16 04:11,Giấy in A4 Double A,SP085,2,68000,136000,NV045,ZaloPay,KH881,Ninh Bình
HD0700489,2025-07-09 21:12,Dầu ăn Tường An 1L,SP044,2,59000,118000,NV031,Tiền mặt,KH345,Nam Định
HD0700490,2025-07-10 04:51,Cáp sạc Type-C,SP077,5,30000,150000,NV037,Thẻ,KH465,Lai Châu
HD0700491,2025-07-11 05:55,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV042,Chuyển khoản,KH829,Bình Định
HD0700492,2025-07-01 15:57,Phở ăn liền Vifon,SP003,1,8500,8500,NV012,Tiền mặt,KH624,Trà Vinh
HD0700493,2025-07-17 00:40,Coca-Cola lon 330ml,SP022,8,9000,72000,NV017,Thẻ,,Tiền Giang
HD0700494,2025-07-13 17:01,Máy tính Casio FX-580,SP087,5,720000,3600000,NV037,Chuyển khoản,KH175,An Giang
HD0700495,2025-07-01 20:27,Túi zipper đựng đồ,SP080,1,10000,10000,NV003,Tiền mặt,,Vĩnh Long
HD0700496,2025-07-05 11:20,Xà phòng Lifebuoy bánh,SP038,10,11000,110000,NV042,MoMo,KH442,Nam Định
HD0700497,2025-07-13 11:53,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV001,Tiền mặt,KH412,Bạc Liêu
HD0700498,2025-07-03 23:30,Tập vở 200 trang,SP064,10,14000,140000,NV034,ZaloPay,KH898,Hưng Yên
HD0700499,2025-07-18 10:06,Sting dâu 330ml,SP023,3,10000,30000,NV023,ZaloPay,KH991,Bắc Kạn
HD0700500,2025-07-22 20:13,USB 32GB Kingston,SP076,8,110000,880000,NV021,ZaloPay,KH572,Trà Vinh
HD0700501,2025-07-02 20:06,Bút bi Thiên Long,SP063,4,5000,20000,NV005,MoMo,KH406,Vĩnh Long
HD0700502,2025-07-05 14:01,Bột giặt Omo 400g,SP039,10,18000,180000,NV038,Tiền mặt,KH144,Tuyên Quang
HD0700503,2025-07-04 07:42,Xà phòng Lifebuoy bánh,SP038,6,11000,66000,NV018,Tiền mặt,KH915,Bắc Kạn
HD0700504,2025-07-02 23:04,File còng 4cm,SP082,6,26000,156000,NV044,Tiền mặt,,Bình Phước
HD0700505,2025-07-22 15:28,File còng 4cm,SP082,1,26000,26000,NV015,Thẻ,KH823,Hậu Giang
HD0700506,2025-07-03 07:43,Balo laptop chống sốc,SP074,7,140000,980000,NV030,Thẻ,KH816,Hà Tĩnh
HD0700507,2025-07-17 16:05,Ổ cắm điện 3 lỗ,SP088,7,30000,210000,NV027,MoMo,KH036,Sóc Trăng
HD0700508,2025-07-10 07:59,Bánh gạo One One,SP014,4,10000,40000,NV003,MoMo,KH190,Hưng Yên
HD0700509,2025-07-19 01:28,Bình nước giữ nhiệt 500ml,SP072,8,65000,520000,NV030,Chuyển khoản,KH096,Bạc Liêu
HD0700510,2025-07-12 20:42,Gia vị nấu bún bò Huế,SP100,3,24000,72000,NV034,MoMo,KH057,Bắc Ninh
HD0700511,2025-07-20 23:12,Bột nêm Knorr 400g,SP097,5,35000,175000,NV038,Tiền mặt,KH451,Hòa Bình
HD0700512,2025-07-27 05:27,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV037,Chuyển khoản,KH024,Thái Nguyên
HD0700513,2025-07-06 18:51,USB 32GB Kingston,SP076,2,110000,220000,NV010,Thẻ,KH164,Tây Ninh
HD0700514,2025-07-06 14:27,Ổ cắm điện 5 lỗ,SP057,5,35000,175000,NV004,MoMo,KH473,TP Hồ Chí Minh
HD0700515,2025-07-14 04:03,Miếng dán cường lực điện thoại,SP059,5,15000,75000,NV012,Chuyển khoản,KH273,Khánh Hòa
HD0700516,2025-07-02 18:07,Gạo ST25 2kg,SP045,9,68000,612000,NV012,Tiền mặt,KH272,Ninh Thuận
HD0700517,2025-07-01 03:57,Bánh gạo One One,SP014,4,10000,40000,NV041,MoMo,KH637,Đà Nẵng
HD0700518,2025-07-26 11:27,Trứng gà CP hộp 10 quả,SP046,9,33000,297000,NV036,Tiền mặt,KH052,Hải Dương
HD0700519,2025-07-02 10:11,Bánh tráng Tân Nhiên,SP004,10,12000,120000,NV044,Thẻ,,Bà Rịa - Vũng Tàu
HD0700520,2025-07-08 22:03,Ổ cắm điện 5 lỗ,SP057,2,35000,70000,NV025,Chuyển khoản,KH327,Bến Tre
HD0700521,2025-07-12 11:07,Coca-Cola lon 330ml,SP022,3,9000,27000,NV049,Chuyển khoản,KH180,Thanh Hóa
HD0700522,2025-07-07 05:47,Trà sữa C2,SP025,10,9000,90000,NV042,Chuyển khoản,KH212,Cao Bằng
HD0700523,2025-07-13 21:57,Khay đựng hồ sơ,SP079,3,18000,54000,NV040,Chuyển khoản,KH516,Cà Mau
HD0700524,2025-07-12 00:14,Trà sữa C2,SP025,4,9000,36000,NV022,MoMo,,Ninh Thuận
HD0700525,2025-07-26 16:55,Miếng lót chuột nhỏ,SP078,9,12000,108000,NV036,ZaloPay,,Bắc Kạn
HD0700526,2025-07-02 15:40,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV006,MoMo,KH692,Hải Dương
HD0700527,2025-07-20 13:26,Cafe Nescafe đen đá,SP028,6,17000,102000,NV020,Tiền mặt,KH480,Hà Nam
HD0700528,2025-07-14 05:52,Nước xả Comfort,SP040,2,52000,104000,NV045,Chuyển khoản,KH253,Nghệ An
HD0700529,2025-07-13 08:57,Thùng rác nhựa 10L,SP055,3,45000,135000,NV025,Thẻ,KH525,Quảng Nam
HD0700530,2025-07-16 12:19,Bột nêm Knorr 400g,SP097,6,35000,210000,NV028,Thẻ,KH015,Thái Nguyên
HD0700531,2025-07-09 19:30,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV044,ZaloPay,KH656,Bình Phước
HD0700532,2025-07-10 05:17,Sting dâu 330ml,SP023,9,10000,90000,NV001,Tiền mặt,KH438,Hà Tĩnh
HD0700533,2025-07-24 16:55,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV021,MoMo,KH911,Đà Nẵng
HD0700534,2025-07-13 12:48,Bánh Pía Sóc Trăng mini,SP051,7,15000,105000,NV007,Tiền mặt,KH797,Quảng Bình
HD0700535,2025-07-23 22:22,Thùng rác nhựa 10L,SP055,10,45000,450000,NV043,Tiền mặt,KH542,Ninh Thuận
HD0700536,2025-07-27 20:27,Tập vở 200 trang,SP064,1,14000,14000,NV031,Thẻ,,TP Hồ Chí Minh
HD0700537,2025-07-20 23:17,Quạt mini USB,SP073,8,32000,256000,NV023,Chuyển khoản,KH755,Bến Tre
HD0700538,2025-07-19 06:42,Mì Omachi xốt spaghetti,SP002,8,11000,88000,NV027,Tiền mặt,KH143,Đà Nẵng
HD0700539,2025-07-01 07:27,Coca-Cola lon 330ml,SP022,9,9000,81000,NV005,Tiền mặt,KH772,Thanh Hóa
HD0700540,2025-07-02 19:52,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV045,Tiền mặt,KH125,Bắc Ninh
HD0700541,2025-07-13 15:05,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV005,MoMo,KH629,Cần Thơ
HD0700542,2025-07-08 19:56,Sữa đặc Ông Thọ,SP010,10,25000,250000,NV021,MoMo,KH357,Đắk Lắk
HD0700543,2025-07-10 16:33,Bìa lá A4,SP083,2,12000,24000,NV032,Tiền mặt,KH251,Bình Định
HD0700544,2025-07-14 16:57,Muối i-ốt 500g,SP043,5,7000,35000,NV041,MoMo,,Hải Phòng
HD0700545,2025-07-05 06:38,Đường Biên Hòa 1kg,SP042,10,25000,250000,NV011,Thẻ,KH424,Đồng Nai
HD0700546,2025-07-10 18:59,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV008,Thẻ,KH021,Cao Bằng
HD0700547,2025-07-11 00:19,Dầu ăn Tường An 1L,SP044,9,59000,531000,NV023,Thẻ,KH071,Cà Mau
HD0700548,2025-07-22 02:25,Kem đánh răng P/S 100g,SP033,6,21000,126000,NV028,ZaloPay,KH053,Hà Giang
HD0700549,2025-07-03 21:58,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV043,ZaloPay,KH111,Kon Tum
HD0700550,2025-07-27 11:05,Coca-Cola lon 330ml,SP022,8,9000,72000,NV027,Thẻ,KH528,Long An
HD0700551,2025-07-09 13:37,Tương cà Heinz,SP099,9,17000,153000,NV004,Tiền mặt,KH795,Kon Tum
HD0700552,2025-07-09 22:37,Trà sữa C2,SP025,5,9000,45000,NV015,MoMo,KH028,Quảng Nam
HD0700553,2025-07-13 22:46,Thùng rác nhựa 10L,SP055,2,45000,90000,NV046,Thẻ,KH778,Đắk Lắk
HD0700554,2025-07-18 15:23,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV028,ZaloPay,KH901,Bạc Liêu
HD0700555,2025-07-11 03:16,Bánh tráng Tân Nhiên,SP004,7,12000,84000,NV004,Chuyển khoản,,Bến Tre
HD0700556,2025-07-07 09:08,Bìa lá A4,SP083,2,12000,24000,NV025,Thẻ,KH471,Hà Giang
HD0700557,2025-07-11 05:12,Bìa lá A4,SP083,5,12000,60000,NV038,Chuyển khoản,KH594,Đắk Lắk
HD0700558,2025-07-11 11:49,Bắp rang bơ đóng gói,SP048,2,11000,22000,NV025,Thẻ,KH662,Hà Nam
HD0700559,2025-07-11 01:02,Cafe G7 3in1,SP027,2,16000,32000,NV020,MoMo,,Kon Tum
HD0700560,2025-07-02 22:11,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV047,Chuyển khoản,KH856,Lâm Đồng
HD0700561,2025-07-02 15:29,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV049,ZaloPay,KH351,Đồng Nai
HD0700562,2025-07-11 02:07,USB 32GB Kingston,SP076,3,110000,330000,NV048,ZaloPay,KH036,Lai Châu
HD0700563,2025-07-02 06:05,Cafe lon Highlands,SP026,1,18000,18000,NV032,Thẻ,,Hà Nam
HD0700564,2025-07-07 07:22,Nước xả Comfort,SP040,8,52000,416000,NV010,Thẻ,KH034,Đắk Lắk
HD0700565,2025-07-11 11:53,Bút chì gỗ HB,SP068,1,7000,7000,NV029,MoMo,KH703,Bình Thuận
HD0700566,2025-07-05 04:23,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV041,MoMo,KH727,Điện Biên
HD0700567,2025-07-03 23:21,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV048,Chuyển khoản,,Yên Bái
HD0700568,2025-07-15 21:23,Bao cao su OK hộp 3 cái,SP091,1,27000,27000,NV039,Chuyển khoản,KH911,Bình Định
HD0700569,2025-07-01 05:54,Bìa còng A4,SP081,7,22000,154000,NV025,Thẻ,,Lâm Đồng
HD0700570,2025-07-16 23:17,Trà xanh không độ,SP019,10,10000,100000,NV018,Chuyển khoản,KH963,Đồng Tháp
HD0700571,2025-07-05 03:33,Nước xả Comfort,SP040,6,52000,312000,NV005,MoMo,KH945,Thanh Hóa
HD0700572,2025-07-17 02:29,Sting dâu 330ml,SP023,5,10000,50000,NV005,Tiền mặt,,Quảng Nam
HD0700573,2025-07-26 16:42,Snack Oishi tôm cay,SP006,2,10000,20000,NV050,MoMo,KH300,Gia Lai
HD0700574,2025-07-18 22:33,Quạt mini USB,SP073,6,32000,192000,NV034,MoMo,,Hà Giang
HD0700575,2025-07-12 18:51,Sữa đặc Ông Thọ,SP010,3,25000,75000,NV040,MoMo,KH422,Lạng Sơn
HD0700576,2025-07-10 18:08,Giấy vệ sinh Bless You 10 cuộn,SP031,10,48000,480000,NV043,ZaloPay,KH241,Hưng Yên
HD0700577,2025-07-06 01:29,Nước mắm Nam Ngư 500ml,SP041,7,18000,126000,NV045,Tiền mặt,KH652,Lạng Sơn
HD0700578,2025-07-22 14:26,Bánh quy Cosy Marie,SP013,10,15000,150000,NV008,Chuyển khoản,KH459,Bạc Liêu
HD0700579,2025-07-02 14:16,Kem đánh răng P/S 100g,SP033,1,21000,21000,NV029,Tiền mặt,KH541,Vĩnh Phúc
HD0700580,2025-07-17 12:26,Khẩu trang y tế hộp 50 cái,SP090,3,37000,111000,NV001,ZaloPay,KH749,Bạc Liêu
HD0700581,2025-07-05 08:47,Khăn giấy rút Pulppy,SP029,9,22000,198000,NV004,Tiền mặt,KH859,Tây Ninh
HD0700582,2025-07-02 04:07,Băng keo trong 5cm,SP062,9,10000,90000,NV032,Tiền mặt,KH506,Bắc Giang
HD0700583,2025-07-09 00:21,Khẩu trang y tế hộp 50 cái,SP090,1,37000,37000,NV027,MoMo,KH130,Bà Rịa - Vũng Tàu
HD0700584,2025-07-18 08:16,Bánh quy Cosy Marie,SP013,4,15000,60000,NV003,ZaloPay,,Quảng Bình
HD0700585,2025-07-03 13:48,USB 32GB Kingston,SP076,6,110000,660000,NV004,ZaloPay,KH964,Quảng Trị
HD0700586,2025-07-21 00:40,Phở ăn liền Vifon,SP003,8,8500,68000,NV014,Thẻ,KH885,Hải Dương
HD0700587,2025-07-23 23:42,Tai nghe nhét tai giá rẻ,SP058,1,35000,35000,NV028,Thẻ,KH097,Thái Nguyên
HD0700588,2025-07-12 00:43,Bình nước giữ nhiệt 500ml,SP072,6,65000,390000,NV021,ZaloPay,KH116,Bà Rịa - Vũng Tàu
HD0700589,2025-07-15 20:00,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV003,MoMo,KH543,Quảng Ngãi
HD0700590,2025-07-03 09:28,Nước xịt phòng hương lavender,SP092,4,42000,168000,NV050,MoMo,KH015,Bắc Kạn
HD0700591,2025-07-03 00:58,Tương ớt Cholimex,SP098,3,12000,36000,NV044,Chuyển khoản,KH807,Ninh Bình
HD0700592,2025-07-13 12:43,Quạt mini USB,SP073,1,32000,32000,NV014,MoMo,,Kiên Giang
HD0700593,2025-07-08 01:51,Bánh gạo One One,SP014,2,10000,20000,NV019,ZaloPay,KH878,Thái Nguyên
HD0700594,2025-07-03 13:56,Dầu ăn Tường An 1L,SP044,4,59000,236000,NV027,Tiền mặt,KH199,Tiền Giang
HD0700595,2025-07-11 07:03,Ổ cắm điện 3 lỗ,SP088,8,30000,240000,NV041,Chuyển khoản,KH119,Điện Biên
HD0700596,2025-07-22 04:58,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV002,Tiền mặt,KH435,Hà Giang
HD0700597,2025-07-05 18:34,File còng 4cm,SP082,7,26000,182000,NV039,Chuyển khoản,KH895,Đồng Nai
HD0700598,2025-07-03 19:31,Balo laptop chống sốc,SP074,5,140000,700000,NV006,MoMo,KH171,Thừa Thiên Huế
HD0700599,2025-07-28 05:40,Khay đựng hồ sơ,SP079,9,18000,162000,NV048,Tiền mặt,KH910,Hải Dương
HD0700600,2025-07-12 09:52,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV031,Chuyển khoản,KH045,Nghệ An
HD0700601,2025-07-26 14:52,Bánh tráng Tân Nhiên,SP004,8,12000,96000,NV030,Chuyển khoản,KH782,Quảng Ninh
HD0700602,2025-07-10 04:40,Túi zipper đựng đồ,SP080,1,10000,10000,NV029,Thẻ,KH942,Tây Ninh
HD0700603,2025-07-16 14:24,File còng 4cm,SP082,7,26000,182000,NV019,Chuyển khoản,KH099,An Giang
HD0700604,2025-07-04 20:23,Bàn chải P/S,SP032,8,15000,120000,NV005,MoMo,,Tuyên Quang
HD0700605,2025-07-16 23:22,Bình nước giữ nhiệt 500ml,SP072,6,65000,390000,NV018,Tiền mặt,KH426,Quảng Bình
HD0700606,2025-07-18 03:03,Máy tính Casio FX-580,SP087,5,720000,3600000,NV048,ZaloPay,KH392,Hòa Bình
HD0700607,2025-07-10 20:01,Bàn chải P/S,SP032,7,15000,105000,NV024,MoMo,KH964,Đắk Lắk
HD0700608,2025-07-14 01:47,Kem đánh răng P/S 100g,SP033,7,21000,147000,NV013,Thẻ,,Hải Dương
HD0700609,2025-07-06 01:59,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV043,Chuyển khoản,KH804,Gia Lai
HD0700610,2025-07-08 00:23,Bánh quy AFC,SP049,3,16000,48000,NV013,ZaloPay,KH967,Hà Nam
HD0700611,2025-07-15 09:18,Bìa còng A4,SP081,6,22000,132000,NV041,Chuyển khoản,KH018,Hải Dương
HD0700612,2025-07-15 08:40,Bánh quy Cosy Marie,SP013,8,15000,120000,NV028,ZaloPay,KH245,Tuyên Quang
HD0700613,2025-07-08 05:42,Nước lau sàn Gift,SP037,4,31000,124000,NV012,Thẻ,KH547,Tiền Giang
HD0700614,2025-07-16 00:38,Dụng cụ cắt móng tay,SP094,4,17000,68000,NV026,MoMo,KH446,Bình Dương
HD0700615,2025-07-01 23:27,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV024,Chuyển khoản,KH330,Hà Nam
HD0700616,2025-07-28 04:36,Snack Oishi tôm cay,SP006,10,10000,100000,NV015,Tiền mặt,,Nghệ An
HD0700617,2025-07-02 21:00,File còng 4cm,SP082,6,26000,156000,NV023,MoMo,,Tuyên Quang
HD0700618,2025-07-27 00:24,Kem đánh răng P/S 100g,SP033,7,21000,147000,NV043,Thẻ,,Thái Nguyên
HD0700619,2025-07-09 07:32,Cafe lon Highlands,SP026,9,18000,162000,NV022,Thẻ,KH897,Tiền Giang
HD0700620,2025-07-05 05:44,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV020,Thẻ,KH810,Hải Dương
HD0700621,2025-07-26 16:37,Nước mắm Nam Ngư 500ml,SP041,6,18000,108000,NV038,MoMo,KH753,Vĩnh Phúc
HD0700622,2025-07-20 05:29,Bìa còng A4,SP081,5,22000,110000,NV014,ZaloPay,,Nghệ An
HD0700623,2025-07-04 00:21,Tương cà Heinz,SP099,2,17000,34000,NV039,Thẻ,,Lai Châu
HD0700624,2025-07-17 03:41,Bột giặt Omo 400g,SP039,2,18000,36000,NV012,Chuyển khoản,KH669,Đồng Tháp
HD0700625,2025-07-27 04:08,Trứng gà CP hộp 10 quả,SP046,7,33000,231000,NV019,ZaloPay,KH930,Bến Tre
HD0700626,2025-07-07 07:03,Khẩu trang y tế hộp 50 cái,SP090,4,37000,148000,NV046,Thẻ,KH425,Quảng Ninh
HD0700627,2025-07-05 08:24,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV039,ZaloPay,KH978,Bình Thuận
HD0700628,2025-07-17 14:22,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV037,MoMo,KH681,Thái Bình
HD0700629,2025-07-26 13:33,Gạo ST25 2kg,SP045,8,68000,544000,NV005,MoMo,KH632,Ninh Bình
HD0700630,2025-07-14 16:05,Bình nước giữ nhiệt 500ml,SP072,10,65000,650000,NV034,Chuyển khoản,KH408,Long An
HD0700631,2025-07-21 03:46,Bút bi Thiên Long,SP063,10,5000,50000,NV021,Tiền mặt,KH978,An Giang
HD0700632,2025-07-18 16:34,Khay đựng hồ sơ,SP079,4,18000,72000,NV027,Chuyển khoản,KH968,Tây Ninh
HD0700633,2025-07-03 09:05,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV039,ZaloPay,KH734,Quảng Nam
HD0700634,2025-07-24 14:23,Muối i-ốt 500g,SP043,1,7000,7000,NV007,MoMo,,Bình Thuận
HD0700635,2025-07-13 04:12,Nước ép cam Twister,SP020,9,11000,99000,NV032,Chuyển khoản,,Quảng Ninh
HD0700636,2025-07-09 04:20,Trà sữa C2,SP025,1,9000,9000,NV029,ZaloPay,KH234,Hà Tĩnh
HD0700637,2025-07-26 01:05,Tập vở 200 trang,SP064,8,14000,112000,NV046,Chuyển khoản,KH256,Bắc Giang
HD0700638,2025-07-05 14:19,Balo laptop chống sốc,SP074,3,140000,420000,NV012,Chuyển khoản,,Đà Nẵng
